cell	nGene	nUMI	orig.ident	percent.mito	batch	bigBatch	outer_id	inner_id	bigInner_id	res.0.6	cluster	S.Score	G2M.Score	Phase	tSNE_1	tSNE_2	ABratio	cleanReads	mpRatio	mitoRatio	ERCCratio	avgCor	doublet	filter	tissue	samplingPos	ident	ident_old
FZW_C-B17_54	5891	33888	Epi	0.0892994156878947	FZW_C-B17	FZW_C	7	6	5-8	5	Lung	-0.0943306690195894	-0.0445740474511822	G1	-14.6622895217757	-30.0494395443109	0.984515265840463	2557652	0.9009	0.0892783383489703	0.0419215154764638	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B17_56	6347	39204	Epi	0.0717073544042244	FZW_C-B17	FZW_C	7	8	5-8	5	Lung	-0.0521248511656955	-0.0459334536818362	G1	-15.237443346865	-29.8127026421932	0.990078321182192	2972280	0.9111	0.0717018671564126	0.0442990629096052	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B17_65	5239	26231	Epi	0.0848614235065381	FZW_C-B17	FZW_C	9	1	1-4	5	Lung	0.0112716246231305	-0.0032952067905575	S	-5.8196333298368	-34.843527615459	0.986316015013971	1981406	0.9082	0.0848517191430967	0.0458133863770141	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B17_67	6300	39383	Epi	0.0720869410659422	FZW_C-B17	FZW_C	9	3	1-4	5	Lung	-0.121284383730098	-0.02670304286797	G1	-10.5128017393626	-33.1842933022123	0.990711675730795	2588725	0.9124	0.0720832804367145	0.0349136867601541	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B17_86	6106	34277	Epi	0.088057654713623	FZW_C-B17	FZW_C	11	6	5-8	5	Lung	-0.125686081880346	-0.0216904285095485	G1	-14.582816015956	-29.4975265562367	0.980361447099743	2800610	0.9046	0.0880473787087551	0.0381412162059863	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B18_40	6026	45430	Epi	0.0710323574730354	FZW_C-B18	FZW_C	5	8	5-8	5	Lung	-0.086869081593745	-0.00111786553185317	G1	-15.1026198018163	-30.0386009071336	0.992790383603912	2415226	0.9051	0.0710323574730354	0.0357994723561989	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B18_44	7053	46050	Epi	0.0661975501694032	FZW_C-B18	FZW_C	6	4	1-4	5	Lung	-0.133170790159512	-0.104208405825719	G1	-4.87752426553099	-29.3533732905406	0.98760206197784	2785926	0.8893	0.0661846133802358	0.023728138668193	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B18_74	7253	64952	Epi	0.0677762552156307	FZW_C-B18	FZW_C	10	2	1-4	5	Lung	0.323883343690961	0.0597310028011376	S	-17.0804080485749	-30.8877410273541	0.994192124317792	3764640	0.9088	0.0677731247690602	0.0270161962286931	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B18_77	6337	48994	Epi	0.0834830176355323	FZW_C-B18	FZW_C	10	5	5-8	5	Lung	-0.0770347358603767	-0.0696021971266917	G1	-11.8938426121143	-33.3201677304135	0.988563480159962	2720789	0.9003	0.0834762021389501	0.0452075696277865	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B18_94	6045	34973	Epi	0.097226193880469	FZW_C-B18	FZW_C	12	6	5-8	5	Lung	-0.104922486592572	0.0148391660276018	G2M	-12.3840797867356	-31.6994435471851	0.984210557623177	2797026	0.8935	0.0972095150960659	0.0288166067951574	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B19_06	6690	35340	Epi	0.0870524975237017	FZW_C-B19	FZW_C	1	6	5-8	5	Lung	-0.175748236735232	-0.062413204810392	G1	-12.977235956497	-33.1717968112116	0.990413328301319	1933264	0.8827	0.0870352555033671	0.017158057732031	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B19_08	6460	59834	Epi	0.0686733295450747	FZW_C-B19	FZW_C	1	8	5-8	5	Lung	-0.0463318897002866	-0.0360357923009652	G1	-15.3664504917235	-31.9557800760044	0.992937014750865	2975307	0.905	0.0686721818333751	0.0344176435096566	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B19_43	7030	57014	Epi	0.0758436820318529	FZW_C-B19	FZW_C	6	3	1-4	5	Lung	-0.10136222977108	-0.0312774910547491	G1	-8.7806194759232	-34.8908333092622	0.99456615678693	3046044	0.9079	0.0758396913093046	0.0229354907159034	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B19_49	4144	17742	Epi	0.102192661067584	FZW_C-B19	FZW_C	7	1	1-4	5	Lung	-0.0655868603091168	-0.0913562123275183	G1	-5.5286062069854	-34.9091390624433	0.98250222719693	1333968	0.9076	0.102181141858761	0.0818274276599293	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B19_50	6265	51842	Epi	0.0591049382716049	FZW_C-B19	FZW_C	7	2	1-4	5	Lung	-0.113645798572974	0.0235568116267111	G2M	-9.26017671203725	-34.5501636645923	0.992439501282555	2658480	0.9073	0.0591015180448662	0.0311680855854694	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B19_52	6162	34648	Epi	0.0938609403411551	FZW_C-B19	FZW_C	7	4	1-4	5	Lung	-0.117182598383162	-0.106540838136132	G1	-14.2660233091995	-30.0913839977193	0.987919175368999	2481728	0.9052	0.0938555225259026	0.0288624725119859	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B19_53	4194	17790	Epi	0.143852942829839	FZW_C-B19	FZW_C	7	5	5-8	5	Lung	-0.0722193895558126	-0.0944709704256889	G1	-12.4652969136692	-34.4470391054494	0.985680103403818	1342462	0.9032	0.143844856661046	0.0630853706101953	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B19_66	4898	21798	Epi	0.102624093953574	FZW_C-B19	FZW_C	9	2	1-4	5	Lung	-0.0691127467034757	-0.0351475722015629	G1	-5.00718831509089	-34.9671934442686	0.992358989346157	2119857	0.6066	0.102624093953574	0.0497246641514416	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B19_78	6483	65206	Epi	0.0494164199935584	FZW_C-B19	FZW_C	10	6	5-8	5	Lung	-0.132493599230396	-0.0537151910024906	G1	-8.23490329187784	-35.1234681031422	0.984621894302458	2680041	0.9068	0.0494118729584247	0.0394052771888937	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B20_30	5984	36973	Epi	0.0728138270536366	FZW_C-B20	FZW_C	4	6	5-8	5	Lung	-0.114413997920911	-0.0669183102230223	G1	-15.4448151391653	-29.8701603610686	0.985611685055773	2722444	0.8953	0.0728079190782712	0.0263987795488024	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B20_78	6018	30291	Epi	0.0737891643831094	FZW_C-B20	FZW_C	10	6	5-8	5	Lung	-0.125038108825233	-0.0703660256730012	G1	-5.32799897489994	-33.6453018695549	0.980006730724816	2308058	0.9085	0.0737842923640685	0.0372923288360373	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B20_82	5271	26917	Epi	0.111792242532323	FZW_C-B20	FZW_C	11	2	1-4	5	Lung	-0.0279353750615861	-0.10172075186257	G1	-2.89316332986304	-37.1647716511063	0.987910322289599	2179167	0.903	0.111788089311587	0.0530671573446257	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B20_89	4472	18611	Epi	0.107964316423044	FZW_C-B20	FZW_C	12	1	1-4	5	Lung	-0.0422028723969476	-0.0726470975126177	G1	-4.52940890699971	-37.6415572954559	0.99073919093455	2642156	0.8965	0.107941113260262	0.0381848259502314	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B20_90	5574	30899	Epi	0.0826293814933489	FZW_C-B20	FZW_C	12	2	1-4	5	Lung	-0.172255472572687	-0.0230495820261872	G1	-14.5065493746934	-29.8037572230826	0.989934212687304	2727162	0.9089	0.082621359223301	0.0457151596782098	1	FALSE	TRUE	Lung	around	Lung	Epi
FZW_C-B20_91	4917	21300	Epi	0.136995305164319	FZW_C-B20	FZW_C	12	3	1-4	5	Lung	-0.152514353932151	-0.108733033120991	G1	-12.4294647630306	-34.4950409684366	0.960073160134693	2380070	0.9121	0.136969583176868	0.0285971453199282	1	FALSE	TRUE	Lung	around	Lung	Epi
FZY_C-C3_12	5339	24299	Epi	0.088690427195654	FZY_C-C3	FZY_C	2	4	1-4	5	Lung	-0.121643124852942	-0.0684687620543258	G1	-3.76958539551436	-34.2881308789985	0.975203668254463	1636384	0.8917	0.088686777233631	0.0280505412872934	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_18	5228	24986	Epi	0.111342351716961	FZY_C-C3	FZY_C	3	2	1-4	5	Lung	-0.0891614246281419	-0.0757118804201771	G1	-10.122124776431	-27.5886515810391	0.991047498937578	1682012	0.8904	0.111342351716961	0.0352484249516324	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_21	5859	29818	Epi	0.108796995002851	FZY_C-C3	FZY_C	3	5	5-8	5	Lung	-0.106842900615777	0.000381159343319559	G2M	-10.5739938571109	-30.3990881144984	0.988870543146052	1964536	0.901	0.108793346300892	0.0373160089435111	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_22	6465	40623	Epi	0.0792751981879955	FZY_C-C3	FZY_C	3	6	5-8	5	Lung	-0.0142183985658525	0.00637011684494382	G2M	-10.3457472681118	-29.4516537526673	0.988363236022595	1922707	0.8881	0.07926348956282	0.0330421282131367	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_23	5555	26606	Epi	0.0643888137122237	FZY_C-C3	FZY_C	3	7	5-8	5	Lung	-0.0781454872101239	-0.0307461597150754	G1	-5.69725758586216	-32.6645049924739	0.985544693947075	1527591	0.8834	0.064383973539803	0.035128846886063	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_25	5372	24568	Epi	0.125661483350973	FZY_C-C3	FZY_C	4	1	1-4	5	Lung	-0.0825997566366861	-0.0533971937018728	G1	-9.60954453612033	-29.9890302386324	0.989453923946793	1604361	0.8922	0.125651253663302	0.0492905844496343	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_27	6186	30963	Epi	0.0901456671296147	FZY_C-C3	FZY_C	4	3	1-4	5	Lung	-0.122018164883569	-0.0281868698279266	G1	-2.92655719790583	-34.7147429013817	0.990935044660062	2140651	0.8942	0.090134022283223	0.0230703098758272	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_37	6356	37713	Epi	0.0793932804751929	FZY_C-C3	FZY_C	5	5	5-8	5	Lung	-0.0342742545313189	-0.0140061920750685	G1	-11.0961034982585	-27.6718963937826	0.990630141681901	1936801	0.897	0.0793848601352247	0.0366446555556152	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_38	6088	33052	Epi	0.0866539590330096	FZY_C-C3	FZY_C	5	6	5-8	5	Lung	-0.0814530497778541	-0.0178391551877627	G1	-12.1858202620736	-28.9007903624141	0.967638053900318	2034697	0.8954	0.0866487156990288	0.0270035100306049	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_53	5980	37790	Epi	0.0740446702656928	FZY_C-C3	FZY_C	7	5	5-8	5	Lung	-0.145605010758112	-0.0206260878770461	G1	-16.0019168889345	-31.2156920018028	0.991285503277981	1790804	0.8975	0.0740407515215666	0.0361708585990498	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_59	7242	70428	Epi	0.0440610578629748	FZY_C-C3	FZY_C	8	3	1-4	5	Lung	-0.0509488228070465	0.0207981428172248	G2M	-3.42033698186968	-33.6571001058632	0.992819105594895	2523147	0.895	0.0440579298594349	0.0325110448770795	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_61	6307	39507	Epi	0.0742146961297998	FZY_C-C3	FZY_C	8	5	5-8	5	Lung	-0.0915567226291607	-0.06483196530399	G1	-11.1683852356931	-30.7511146708564	0.989843474917819	2387508	0.8945	0.0742146961297998	0.0287032117025639	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_68	6922	43858	Epi	0.0897462206717286	FZY_C-C3	FZY_C	9	4	1-4	5	Lung	-0.105471595800329	-0.0694246314257313	G1	-10.7817340505127	-29.7752055487635	0.988899030030525	2392583	0.8984	0.0897400820793434	0.0290044459087543	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_69	6620	41869	Epi	0.0698385401738798	FZY_C-C3	FZY_C	9	5	5-8	5	Lung	-0.106797925754916	-0.0304112369247551	G1	-2.79013161179456	-34.0166791279803	0.990973051239856	2429104	0.8947	0.0698368721488452	0.0336462637193704	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_72	6104	56612	Epi	0.0972585317600509	FZY_C-C3	FZY_C	9	8	5-8	5	Lung	-0.0854121847892384	-0.0557203086200934	G1	-11.7802945108192	-28.6071909696091	0.989449288772186	2012098	0.8857	0.0972568138060163	0.0396699552821993	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_84	6756	58519	Epi	0.0535058188218808	FZY_C-C3	FZY_C	11	4	1-4	5	Lung	-0.0817992988519186	-0.000293297829289468	G1	-10.8569622860887	-28.3354232742841	0.987109365305655	1591899	0.8918	0.0535021616171972	0.0411176630337837	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_89	6907	51876	Epi	0.0808304738404596	FZY_C-C3	FZY_C	12	1	1-4	5	Lung	-0.125437286743254	-0.0384978438750689	G1	-2.70481454750891	-35.1253215344523	0.99438018055306	3318755	0.8915	0.0808257994872487	0.0372484284220881	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C3_94	6230	42459	Epi	0.0583939886462676	FZY_C-C3	FZY_C	12	6	5-8	5	Lung	-0.124226496403828	0.00770818052212674	G2M	-14.9664301561828	-28.0149177113447	0.983023673832792	2101697	0.8784	0.0583802369121353	0.0329541136965045	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C4_01	6237	37951	Epi	0.127249729900656	FZY_C-C4	FZY_C	1	1	1-4	5	Lung	-0.148194314123594	-0.0898370541957101	G1	-12.5547244456647	-30.2021913630113	0.992936279492369	2195157	0.8961	0.127239671163575	0.0269366861560275	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C4_21	6419	33693	Epi	0.0590365379478199	FZY_C-C4	FZY_C	3	5	5-8	5	Lung	-0.147463876571822	0.0252635948544591	G2M	-4.3826722845557	-35.4082495394944	0.987069821632722	2328531	0.9033	0.0590312815338042	0.0317793973934559	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C4_29	5520	24246	Epi	0.117343782223139	FZY_C-C4	FZY_C	4	5	5-8	5	Lung	-0.120168724766428	-0.0479445241453799	G1	-9.93855802641449	-30.1653214311806	0.988795599719261	2238188	0.8945	0.117334103188023	0.0492880118729691	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C4_59	6571	49501	Epi	0.0533726591381992	FZY_C-C4	FZY_C	8	3	1-4	5	Lung	-0.0479046266952702	-0.0377573772782027	G1	-4.14093680088218	-35.467465580602	0.991575416447831	2226835	0.9023	0.0533694246929541	0.0394510883459569	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C4_60	6934	44625	Epi	0.0800466116887773	FZY_C-C4	FZY_C	8	4	1-4	5	Lung	-0.0464963220397921	-0.0555469319934362	G1	-12.7840523827629	-29.1547219573298	0.993091189995021	3013262	0.9034	0.0800448179271709	0.0287666846504452	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C4_64	3032	10796	Epi	0.0228809634089856	FZY_C-C4	FZY_C	8	8	5-8	10	Lung	-0.127102324933326	-0.120074907407647	G1	6.01252611787072	-2.44921381984334	0.984868596110173	722990	0.8796	0.0228788440163023	0.135451540329589	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C5_19	6476	42697	Epi	0.0573616901672366	FZY_C-C5	FZY_C	3	3	1-4	5	Lung	-0.0540492692062309	-0.0274727231553738	G1	-8.72358156361999	-29.0046321951824	0.98904018742994	2531456	0.8953	0.0573576597887439	0.0299190979875931	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C5_33	6362	51658	Epi	0.0550371689639151	FZY_C-C5	FZY_C	5	1	1-4	5	Lung	-0.0907962625171135	-0.0621935543877108	G1	-9.48819955215623	-28.4064110992866	0.979572454838639	2126244	0.8677	0.0550329074719319	0.0488843749507928	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C5_40	6222	34918	Epi	0.0612057854790205	FZY_C-C5	FZY_C	5	8	5-8	5	Lung	-0.10626917651624	-0.0425790986591875	G1	-1.67204872393301	-33.7251883004729	0.992991690955758	2299606	0.8898	0.0611987743062516	0.0368321547879123	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C5_61	6677	53947	Epi	0.0625845800196504	FZY_C-C5	FZY_C	8	5	5-8	5	Lung	-0.0941813319619851	-0.0506225730773207	G1	-10.5102642092698	-28.5272257237066	0.990749525802532	2822062	0.8853	0.062575299809086	0.0372565277474725	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C5_73	6606	56373	Epi	0.0701589441566735	FZY_C-C5	FZY_C	10	1	1-4	5	Lung	-0.100483158793475	-0.00133949531629288	G1	-7.85584950242259	-30.6614674757608	0.98968104594215	2613195	0.8926	0.070152721854657	0.0294501649669466	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C5_93	5833	33672	Epi	0.0645065486620534	FZY_C-C5	FZY_C	12	5	5-8	5	Lung	-0.0834751437659522	-0.0461520795325983	G1	-8.5887822531823	-33.0544829109671	0.990721934084822	1770444	0.8973	0.0645046329294369	0.0361268650631879	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C5_96	5583	43240	Epi	0.0461200416329363	FZY_C-C5	FZY_C	12	8	5-8	5	Lung	-0.0733708382703948	-0.117615289793676	G1	-1.28918983743691	-37.1080887359269	0.967913598915855	2342910	0.878	0.0461125757365524	0.0334980148338883	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C6_13	6886	51040	Epi	0.06391065830721	FZY_C-C6	FZY_C	2	5	5-8	5	Lung	-0.152968455961596	-0.0647936403348555	G1	-14.4142542332483	-31.2430684576574	0.990050601535063	2980488	0.8901	0.0639081540691979	0.0307023360345505	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C6_25	6434	34306	Epi	0.0550405224185179	FZY_C-C6	FZY_C	4	1	1-4	5	Lung	-0.0982307314340309	-0.0529571299387936	G1	-2.36199942131326	-34.554471115781	0.989855278943213	2488135	0.8897	0.0550341048213141	0.0344584204498106	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C6_27	6558	46175	Epi	0.0701089428429101	FZY_C-C6	FZY_C	4	3	1-4	5	Lung	-0.113764687307936	-0.12469642507389	G1	-3.63467721604957	-34.0314856411338	0.992240042572227	2901856	0.8908	0.0701013513513514	0.0328832280125312	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C6_32	6048	28810	Epi	0.0841838505866833	FZY_C-C6	FZY_C	4	8	5-8	5	Lung	-0.0848455360288649	-0.0587078186757333	G1	-2.08460182688648	-35.0296716256968	0.993369027414624	2849948	0.8859	0.084172162443596	0.0266030497331952	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C6_59	7196	57449	Epi	0.0620561203175045	FZY_C-C6	FZY_C	8	3	1-4	5	Lung	-0.077555327103012	-0.00606571459620811	G1	-12.6195603738674	-28.9618224060173	0.992393090260934	3205588	0.8959	0.0620507197187266	0.033479464814543	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C6_69	2534	13880	Epi	0.000648414985590778	FZY_C-C6	FZY_C	9	5	5-8	5	Lung	-0.0823351863192202	-0.0735364865177319	G1	-2.07230268191167	-31.0301453866936	0.983685407752708	636296	0.8622	0.000648414985590778	0.146533910533911	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C6_93	4490	20239	Epi	0.124030241636606	FZY_C-C6	FZY_C	12	5	5-8	5	Lung	-0.0871141241135809	-0.0320581779530031	G1	-6.05441805060067	-34.096975124406	0.990614285203648	1602328	0.8897	0.12401185770751	0.052926966965406	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C6_95	5178	24089	Epi	0.0718170119141517	FZY_C-C6	FZY_C	12	7	5-8	5	Lung	-0.104948472580545	-0.0101344971789744	G1	-3.55041286315449	-35.1016786074012	0.991731121598783	2330198	0.888	0.0718110497696235	0.0338758387922987	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C7_14	6311	42532	Epi	0.0449607299064102	FZY_C-C7	FZY_C	2	6	5-8	5	Lung	-0.0336488985563419	-0.0756565254470676	G1	-1.26322589075749	-37.1437403940705	0.988588933088886	1962323	0.8812	0.0449533303552536	0.0285172675508171	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C7_26	6654	38778	Epi	0.0624081285297986	FZY_C-C7	FZY_C	4	2	1-4	5	Lung	-0.101081225395606	-0.0874288903354861	G1	-2.42145459387982	-34.4049714499479	0.988818240814332	3000147	0.8892	0.0624065191603487	0.0254636321055862	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C7_45	4800	26942	Epi	0.0897112315344072	FZY_C-C7	FZY_C	6	5	5-8	5	Lung	-0.181299362913866	-0.048234361268029	G1	-1.77974949957388	-33.2197961960175	0.990008970320458	1486768	0.8921	0.0897079018669042	0.0712928283818458	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C7_56	6034	32933	Epi	0.0656788024170285	FZY_C-C7	FZY_C	7	8	5-8	5	Lung	-0.141404185141707	-0.059866890425448	G1	-3.98316374036694	-34.1459447073574	0.991896076893329	2115124	0.8821	0.0656768081617781	0.0368524891233588	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C7_60	6764	47923	Epi	0.0771285475792988	FZY_C-C7	FZY_C	8	4	1-4	5	Lung	-0.103292608650471	-0.0437396745036144	G1	-14.2772866776631	-30.892600509102	0.992991559488961	3230508	0.8907	0.0771221100075119	0.029197236051409	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C7_65	6807	45608	Epi	0.0731028131646458	FZY_C-C7	FZY_C	9	1	1-4	5	Lung	-0.118690028760874	-0.0856396536268307	G1	-7.16394462366958	-31.7472151734521	0.989327578249368	3159180	0.89	0.07310121031398	0.0272630532568823	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C8_09	5922	31002	Epi	0.0739008419083255	FZY_C-C8	FZY_C	2	1	1-4	5	Lung	-0.0975271225546285	0.0104665529953649	G2M	-6.36927297198677	-31.7959512406598	0.986068788831421	1954181	0.8623	0.0738936911366275	0.0401279295158517	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C8_48	6413	37650	Epi	0.10730411686587	FZY_C-C8	FZY_C	6	8	5-8	5	Lung	-0.0842455158568191	-0.00178269614345322	G1	-8.90278492919568	-30.0454618255117	0.989719967850994	2233877	0.8773	0.107301266898622	0.0320053533876973	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C8_49	6905	44772	Epi	0.0748235504333065	FZY_C-C8	FZY_C	7	1	1-4	5	Lung	0.00178736859633649	-0.0358624116366357	S	-7.36574304594182	-32.1934974317707	0.988693060370613	3125524	0.888	0.0748218792575883	0.0358010771111633	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C8_93	6771	45960	Epi	0.0714347882849558	FZY_C-C8	FZY_C	12	5	5-8	5	Lung	-0.133324348551485	-0.043705436722084	G1	-11.7324235466856	-26.786035226245	0.993077012661011	2882322	0.8924	0.071431679721497	0.0251971741860015	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C9_38	6643	48610	Epi	0.0690861210550138	FZY_C-C9	FZY_C	5	6	5-8	5	Lung	-0.127730638395371	-0.0216652482597124	G1	-12.5616668648168	-27.4026567729093	0.971145174622162	3215263	0.8801	0.0690804361242543	0.0251546236234726	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C9_50	6935	67207	Epi	0.0619299159288743	FZY_C-C9	FZY_C	7	2	1-4	5	Lung	-0.136967548944345	-0.0574343719625428	G1	-12.1785084665906	-28.4752093481559	0.993304204380106	3723062	0.8812	0.0619280729685896	0.0303183738185625	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C9_56	5837	30464	Epi	0.0879726890756303	FZY_C-C9	FZY_C	7	8	5-8	5	Lung	-0.0633593270013947	-0.0350138608778544	G1	-14.4339438676075	-29.4118465910102	0.991883319396693	3140648	0.8798	0.0879698014114558	0.0305789502571208	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C10_21	5985	30770	Epi	0.0794955962169716	FZY_C-C10	FZY_C	3	5	5-8	5	Lung	-0.105856854949375	-0.0836395959421534	G1	-3.3801558573818	-34.6508012874097	0.984099412079102	1876804	0.9057	0.0794878460938516	0.0377836158669775	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C10_35	7082	74213	Epi	0.0475401220843271	FZY_C-C10	FZY_C	5	3	1-4	5	Lung	-0.100874112235969	-0.0573612981731858	G1	-15.1038764289077	-32.3037430903673	0.987545747661425	2709239	0.9069	0.0475382003395586	0.0272580379586118	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C10_82	6594	48754	Epi	0.0617435897435897	FZY_C-C10	FZY_C	11	2	1-4	5	Lung	-0.108067022881399	0.00844176524814921	G2M	-12.717271365857	-27.4541347372849	0.992342971172128	2566720	0.9043	0.0617385240185421	0.0360876645630637	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C11_23	7096	58002	Epi	0.0549664649390507	FZY_C-C11	FZY_C	3	7	5-8	5	Lung	-0.0822434037058125	-0.0657831376502769	G1	-2.90361427318514	-34.0823707408489	0.988643270006992	2521106	0.8951	0.0549607792431687	0.0263684021115994	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C11_37	5982	28657	Epi	0.0633048333624149	FZY_C-C11	FZY_C	5	5	5-8	5	Lung	-0.0864731781268301	-0.0538156929140393	G1	-8.70232169521149	-28.4703074057598	0.989438356134884	2049732	0.9062	0.0632982064345035	0.0383737188307585	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C11_77	6870	53871	Epi	0.0680725463624719	FZY_C-C11	FZY_C	10	5	5-8	5	Lung	-0.147648098666361	-0.0295762097609546	G1	-10.333186335886	-29.5508992809533	0.990402818385548	2877571	0.906	0.0680687555687556	0.0338686339442477	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C11_95	6285	41609	Epi	0.0728723532097964	FZY_C-C11	FZY_C	12	7	5-8	5	Lung	-0.144925959444985	-0.0457724497606766	G1	-2.90535299011545	-34.0166364925486	0.992666159785765	2742949	0.8861	0.0728670992549868	0.0289328181053662	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C12_18	5984	34798	Epi	0.0778272740336255	FZY_C-C12	FZY_C	3	2	1-4	5	Lung	-0.0906335718420823	-0.0406126614311006	G1	-5.83754603425628	-35.7416019440834	0.990303043641806	2195727	0.9099	0.0778138559236804	0.03586142307579	1	FALSE	TRUE	Lung	central	Lung	Epi
FZY_C-C12_31	6018	44374	Epi	0.0661197998828143	FZY_C-C12	FZY_C	4	7	5-8	5	Lung	-0.0275043547824724	-0.0189285402799707	G1	-4.24753405892543	-34.5205245493202	0.960601277477876	2051208	0.8975	0.0661183098591549	0.0352324442522297	1	FALSE	TRUE	Lung	central	Lung	Epi
