myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
0.717	0.286774872239616	0.434	0.286774872239616	0.789	0.402	NA	Pancreas	AC011043.1
0.717	0.277614668326849	0.434	0.277614668326849	0.507	0.075	NA	Pancreas	UNC79
0.284	-0.360616168539802	0.432	-0.360616168539802	0.746	0.845	NA	Pancreas	CAB39
0.284	-0.45929928328789	0.432	-0.45929928328789	0.479	0.702	NA	Pancreas	PARD6B
0.716	0.81578560564992	0.432	0.81578560564992	0.817	0.773	NA	Pancreas	SEL1L
0.716	0.304764312830364	0.432	0.304764312830364	0.563	0.185	NA	Pancreas	MPV17L
0.715	0.804204203416312	0.43	0.804204203416312	0.493	0.088	NA	Pancreas	MT1G
0.286	-0.337573375655501	0.428	-0.337573375655501	0.901	0.976	NA	Pancreas	EIF1AX
0.286	-0.348327194973349	0.428	-0.348327194973349	0.69	0.858	NA	Pancreas	PGRMC1
0.286	-0.489255206409521	0.428	-0.489255206409521	0.873	0.954	NA	Pancreas	ZFAND5
0.714	0.453961741771309	0.428	0.453961741771309	0.451	0.03	NA	Pancreas	KLK1
0.714	0.318561336613247	0.428	0.318561336613247	0.761	0.322	NA	Pancreas	MAFB
0.714	0.303961312167829	0.428	0.303961312167829	0.465	0.04	NA	Pancreas	ST6GALNAC5
0.714	0.301526524537813	0.428	0.301526524537813	0.732	0.341	NA	Pancreas	ICA1L
0.287	-0.420186355279446	0.426	-0.420186355279446	0.873	0.936	NA	Pancreas	GSPT1
0.713	1.32823432599987	0.426	1.32823432599987	0.817	0.708	NA	Pancreas	RRBP1
0.713	0.368324270222098	0.426	0.368324270222098	0.592	0.18	NA	Pancreas	FAM105A
0.713	0.314495666293022	0.426	0.314495666293022	0.479	0.056	NA	Pancreas	MRAP2
0.713	0.31442522613533	0.426	0.31442522613533	0.789	0.457	NA	Pancreas	KLC1
0.713	0.2990449603647	0.426	0.2990449603647	0.803	0.448	NA	Pancreas	LRIG1
0.288	-0.658389156213517	0.424	-0.658389156213517	0.155	0.512	NA	Pancreas	P3H2
0.712	0.631563241810965	0.424	0.631563241810965	0.563	0.215	NA	Pancreas	ITM2A
0.712	0.612154804058447	0.424	0.612154804058447	0.535	0.116	NA	Pancreas	EDN3
0.712	0.44669228234435	0.424	0.44669228234435	0.93	0.898	NA	Pancreas	DICER1
0.712	0.315523574965543	0.424	0.315523574965543	0.958	0.867	NA	Pancreas	PARP1
0.712	0.261901556033252	0.424	0.261901556033252	0.437	0.012	NA	Pancreas	LINC00643
0.712	0.255660744751739	0.424	0.255660744751739	0.451	0.034	NA	Pancreas	HRASLS5
0.289	-0.257114668165254	0.422	-0.257114668165254	0.972	0.989	NA	Pancreas	HNRNPK
0.289	-0.955434749327953	0.422	-0.955434749327953	0.549	0.697	NA	Pancreas	KLF5
0.711	0.819834873069603	0.422	0.819834873069603	0.423	0	NA	Pancreas	INS
0.29	-0.324130311076218	0.42	-0.324130311076218	0.915	0.981	NA	Pancreas	HNRNPH1
0.29	-0.402189935973744	0.42	-0.402189935973744	0.366	0.619	NA	Pancreas	COL4A5
0.29	-0.590743950188331	0.42	-0.590743950188331	0.577	0.749	NA	Pancreas	SLC20A1
0.71	0.499665261405416	0.42	0.499665261405416	0.648	0.371	NA	Pancreas	TCEA3
0.71	0.427632628916082	0.42	0.427632628916082	0.423	0.004	NA	Pancreas	AQP8
0.71	0.367252523808196	0.42	0.367252523808196	0.859	0.56	NA	Pancreas	TP53INP1
0.71	0.341675115477409	0.42	0.341675115477409	0.69	0.309	NA	Pancreas	ASXL3
0.71	0.33354040476142	0.42	0.33354040476142	0.817	0.608	NA	Pancreas	FKBP2
0.71	0.327357565003708	0.42	0.327357565003708	0.465	0.048	NA	Pancreas	NDRG4
0.71	0.316786661910586	0.42	0.316786661910586	0.479	0.061	NA	Pancreas	PRSS12
0.71	0.253210599059657	0.42	0.253210599059657	0.845	0.486	NA	Pancreas	EPB41L4B
0.291	-0.340527988847456	0.418	-0.340527988847456	0.197	0.538	NA	Pancreas	EPHA2
0.291	-0.352583646155301	0.418	-0.352583646155301	0.817	0.925	NA	Pancreas	PICALM
0.291	-0.387590679005111	0.418	-0.387590679005111	0.958	0.974	NA	Pancreas	RBMX
0.709	1.14594468258635	0.418	1.14594468258635	0.648	0.358	NA	Pancreas	H19
0.709	0.425655371295484	0.418	0.425655371295484	0.493	0.082	NA	Pancreas	GIPR
0.709	0.373434212954195	0.418	0.373434212954195	0.817	0.525	NA	Pancreas	KIF1BP
0.709	0.293833434904734	0.418	0.293833434904734	0.704	0.312	NA	Pancreas	SLC29A1
0.709	0.284275135695493	0.418	0.284275135695493	0.761	0.407	NA	Pancreas	P3H4
0.709	0.264911634433555	0.418	0.264911634433555	0.845	0.636	NA	Pancreas	GOLGA2
0.292	-0.547011439318921	0.416	-0.547011439318921	0.789	0.923	NA	Pancreas	HLA-C
0.708	0.51205483906881	0.416	0.51205483906881	0.859	0.596	NA	Pancreas	KIF21A
0.708	0.410602035641683	0.416	0.410602035641683	0.817	0.725	NA	Pancreas	SRPK2
0.708	0.304372883664242	0.416	0.304372883664242	0.634	0.22	NA	Pancreas	CSRNP3
0.708	0.299104293666935	0.416	0.299104293666935	0.944	0.904	NA	Pancreas	SSR1
0.708	0.284442873600408	0.416	0.284442873600408	0.732	0.462	NA	Pancreas	ELP5
0.708	0.275387946272179	0.416	0.275387946272179	0.521	0.105	NA	Pancreas	SGCD
0.293	-0.324599417941648	0.414	-0.324599417941648	0.93	0.957	NA	Pancreas	HNRNPL
0.293	-0.367762313051645	0.414	-0.367762313051645	0.845	0.929	NA	Pancreas	STK24
0.293	-0.801917140553842	0.414	-0.801917140553842	0.451	0.679	NA	Pancreas	CDKN1A
0.707	0.54653891707706	0.414	0.54653891707706	0.718	0.458	NA	Pancreas	BSPRY
0.707	0.329532652659988	0.414	0.329532652659988	0.958	0.881	NA	Pancreas	TMEM258
0.707	0.287663064260769	0.414	0.287663064260769	0.676	0.272	NA	Pancreas	DNAJC3-AS1
0.294	-0.371919903909769	0.412	-0.371919903909769	0.986	0.987	NA	Pancreas	EIF1
0.706	0.272894876895944	0.412	0.272894876895944	0.521	0.105	NA	Pancreas	SCN8A
0.295	-0.343250041681018	0.41	-0.343250041681018	0.563	0.757	NA	Pancreas	B4GALT1
0.295	-0.960732275623034	0.41	-0.960732275623034	0.535	0.737	NA	Pancreas	KLF4
0.705	0.407108097017895	0.41	0.407108097017895	0.437	0.025	NA	Pancreas	RFX6
0.705	0.371879459785149	0.41	0.371879459785149	0.873	0.821	NA	Pancreas	DNAJC10
0.705	0.252761978942955	0.41	0.252761978942955	0.62	0.257	NA	Pancreas	HSPA4L
0.296	-0.346660434619758	0.408	-0.346660434619758	0.704	0.887	NA	Pancreas	RCN2
0.296	-0.367260140990379	0.408	-0.367260140990379	0.746	0.878	NA	Pancreas	TMEM14C
0.296	-0.381533428723551	0.408	-0.381533428723551	1	0.999	NA	Pancreas	PTMA
0.704	0.573347816164086	0.408	0.573347816164086	0.859	0.804	NA	Pancreas	HECTD4
0.704	0.57148400510952	0.408	0.57148400510952	0.817	0.71	NA	Pancreas	FOXO1
0.704	0.523994066511037	0.408	0.523994066511037	0.493	0.103	NA	Pancreas	SPOCK1
0.704	0.348692693332503	0.408	0.348692693332503	0.859	0.702	NA	Pancreas	MAGI1
0.704	0.34591809581749	0.408	0.34591809581749	0.676	0.28	NA	Pancreas	ZEB1
0.704	0.297559757787377	0.408	0.297559757787377	0.704	0.301	NA	Pancreas	CACNA1D
0.297	-0.370967364237303	0.406	-0.370967364237303	0.915	0.939	NA	Pancreas	PGK1
0.703	0.580917901426804	0.406	0.580917901426804	0.577	0.227	NA	Pancreas	KCTD16
0.703	0.394679500897183	0.406	0.394679500897183	0.986	0.921	NA	Pancreas	CBX5
0.703	0.270015954791562	0.406	0.270015954791562	0.535	0.132	NA	Pancreas	MLXIPL
0.298	-0.312316629734137	0.404	-0.312316629734137	0.69	0.857	NA	Pancreas	CXADR
0.298	-0.361803994507524	0.404	-0.361803994507524	0.972	0.971	NA	Pancreas	ATP5B
0.298	-0.427078362360074	0.404	-0.427078362360074	0.676	0.779	NA	Pancreas	TMEM98
0.298	-0.550372077298741	0.404	-0.550372077298741	1	0.997	NA	Pancreas	UBC
0.298	-0.85374430001671	0.404	-0.85374430001671	0.437	0.635	NA	Pancreas	TRIB2
0.702	0.484813624030752	0.404	0.484813624030752	0.789	0.507	NA	Pancreas	MPP6
0.702	0.260108734536576	0.404	0.260108734536576	0.437	0.037	NA	Pancreas	RTN1
0.299	-0.314773037125258	0.402	-0.314773037125258	0.972	0.989	NA	Pancreas	SKP1
0.299	-0.343481472481217	0.402	-0.343481472481217	0.915	0.923	NA	Pancreas	CBX3
0.299	-0.394549137599957	0.402	-0.394549137599957	1	0.989	NA	Pancreas	PABPC1
0.299	-0.513791772482186	0.402	-0.513791772482186	0.535	0.732	NA	Pancreas	PNP
0.299	-0.645318412068925	0.402	-0.645318412068925	0.718	0.869	NA	Pancreas	RBMS1
0.299	-0.816015981854503	0.402	-0.816015981854503	0.408	0.642	NA	Pancreas	CDC14A
0.701	0.397848374890543	0.402	0.397848374890543	0.845	0.722	NA	Pancreas	PPP1R10
0.701	0.353255571611021	0.402	0.353255571611021	0.803	0.566	NA	Pancreas	STXBP5
0.701	0.32131222218847	0.402	0.32131222218847	0.915	0.726	NA	Pancreas	ARFGAP3
0.701	0.284010341534998	0.402	0.284010341534998	0.451	0.053	NA	Pancreas	DPEP1
0.7	0.351787043796277	0.4	0.351787043796277	0.606	0.215	NA	Pancreas	RIMBP2
0.7	0.341555981622035	0.4	0.341555981622035	0.676	0.404	NA	Pancreas	GRB10
0.7	0.331029371862771	0.4	0.331029371862771	0.915	0.903	NA	Pancreas	TNRC6B
0.301	-0.377951342037086	0.398	-0.377951342037086	0.493	0.731	NA	Pancreas	SPG20
0.301	-0.384321659045848	0.398	-0.384321659045848	0.831	0.915	NA	Pancreas	EML4
0.301	-0.620676794847123	0.398	-0.620676794847123	0.099	0.454	NA	Pancreas	LGALS3
0.699	0.487268814549372	0.398	0.487268814549372	0.69	0.315	NA	Pancreas	SAMD5
0.699	0.405276619225393	0.398	0.405276619225393	0.803	0.597	NA	Pancreas	MKL2
0.699	0.329903775826681	0.398	0.329903775826681	0.901	0.651	NA	Pancreas	ZNF271P
0.699	0.322880090072682	0.398	0.322880090072682	0.592	0.242	NA	Pancreas	STARD13
0.699	0.303614775092627	0.398	0.303614775092627	0.859	0.655	NA	Pancreas	SCAPER
0.699	0.271590828042467	0.398	0.271590828042467	0.451	0.054	NA	Pancreas	FBXL16
0.699	0.264998926125017	0.398	0.264998926125017	0.408	0.011	NA	Pancreas	C9orf84
0.302	-0.290921620382688	0.396	-0.290921620382688	0.732	0.878	NA	Pancreas	MOB1A
0.302	-0.317185532655896	0.396	-0.317185532655896	0.676	0.78	NA	Pancreas	CCNG1
0.302	-0.384781827883312	0.396	-0.384781827883312	0.803	0.893	NA	Pancreas	SNX5
0.302	-0.723962651594393	0.396	-0.723962651594393	0.944	0.961	NA	Pancreas	ODC1
0.698	0.475725103302552	0.396	0.475725103302552	0.901	0.707	NA	Pancreas	SCRN1
0.698	0.291913627646028	0.396	0.291913627646028	0.408	0.016	NA	Pancreas	RP11-362F19.1
0.303	-0.329203078808656	0.394	-0.329203078808656	0.239	0.559	NA	Pancreas	MSN
0.303	-0.342973223901165	0.394	-0.342973223901165	0.915	0.97	NA	Pancreas	KHDRBS1
0.697	0.497963582099302	0.394	0.497963582099302	0.718	0.408	NA	Pancreas	PCLO
0.697	0.364267134514414	0.394	0.364267134514414	0.93	0.733	NA	Pancreas	FAM210B
0.697	0.31454112468255	0.394	0.31454112468255	0.479	0.107	NA	Pancreas	SMOC2
0.697	0.294777715418307	0.394	0.294777715418307	0.746	0.405	NA	Pancreas	ZNF429
0.697	0.289662598098679	0.394	0.289662598098679	0.915	0.734	NA	Pancreas	CDC42SE2
0.696	0.325163813698468	0.392	0.325163813698468	0.873	0.663	NA	Pancreas	ECI2
0.696	0.312142836907695	0.392	0.312142836907695	0.732	0.426	NA	Pancreas	PHF2
0.696	0.273210289638062	0.392	0.273210289638062	0.732	0.393	NA	Pancreas	NENF
0.305	-0.399084122774408	0.39	-0.399084122774408	0.592	0.809	NA	Pancreas	VAMP8
0.305	-0.435416211357194	0.39	-0.435416211357194	1	0.995	NA	Pancreas	HNRNPA1
0.695	0.434052735254276	0.39	0.434052735254276	0.423	0.036	NA	Pancreas	TUBB1
0.695	0.325804222517821	0.39	0.325804222517821	0.845	0.653	NA	Pancreas	THBS3
0.695	0.291749286266745	0.39	0.291749286266745	0.958	0.931	NA	Pancreas	SEC63
0.695	0.251984558425291	0.39	0.251984558425291	0.831	0.627	NA	Pancreas	SDCCAG8
0.306	-0.308733396880911	0.388	-0.308733396880911	0.563	0.758	NA	Pancreas	SYPL1
0.306	-0.45161884749442	0.388	-0.45161884749442	0.634	0.816	NA	Pancreas	SLC38A1
0.306	-0.483350933812102	0.388	-0.483350933812102	0.761	0.86	NA	Pancreas	TP53BP2
0.306	-0.680415105990012	0.388	-0.680415105990012	0.831	0.896	NA	Pancreas	TPM4
0.694	0.402941979528839	0.388	0.402941979528839	0.803	0.603	NA	Pancreas	MAN1A1
0.694	0.348727259425814	0.388	0.348727259425814	0.62	0.244	NA	Pancreas	CACNA2D1
0.694	0.333888122647107	0.388	0.333888122647107	0.549	0.164	NA	Pancreas	ENPP2
0.694	0.30669282431269	0.388	0.30669282431269	0.887	0.773	NA	Pancreas	KAT6B
0.307	-0.29740878589409	0.386	-0.29740878589409	1	0.996	NA	Pancreas	HNRNPA2B1
0.307	-0.442817587380365	0.386	-0.442817587380365	0.704	0.865	NA	Pancreas	GSTP1
0.307	-0.45905728843067	0.386	-0.45905728843067	0.676	0.765	NA	Pancreas	MAL2--1
0.693	0.388933029575436	0.386	0.388933029575436	0.803	0.638	NA	Pancreas	HTT
0.693	0.364345992631031	0.386	0.364345992631031	0.93	0.906	NA	Pancreas	OS9
0.693	0.339074170623395	0.386	0.339074170623395	0.803	0.618	NA	Pancreas	RALGAPA2
0.308	-0.266361187084853	0.384	-0.266361187084853	0.845	0.924	NA	Pancreas	SELENOF
0.308	-0.470942478662036	0.384	-0.470942478662036	0.859	0.916	NA	Pancreas	H2AFZ
0.308	-0.556045817478713	0.384	-0.556045817478713	0.479	0.709	NA	Pancreas	EFNA1
0.308	-0.684012142959719	0.384	-0.684012142959719	0.704	0.801	NA	Pancreas	PTGR1
0.692	2.87666421571234	0.384	2.87666421571234	0.394	0.012	NA	Pancreas	SST
0.692	0.438681468978073	0.384	0.438681468978073	0.606	0.23	NA	Pancreas	NCAM1
0.692	0.380000912119511	0.384	0.380000912119511	0.831	0.619	NA	Pancreas	ABCA5
0.692	0.366411146880143	0.384	0.366411146880143	0.437	0.052	NA	Pancreas	AP3B2
0.692	0.260673809840479	0.384	0.260673809840479	0.62	0.24	NA	Pancreas	ANXA6
0.309	-0.282282826315621	0.382	-0.282282826315621	0.845	0.865	NA	Pancreas	RHEB
0.309	-0.316143243667409	0.382	-0.316143243667409	0.493	0.677	NA	Pancreas	PRR13
0.309	-0.401707204424497	0.382	-0.401707204424497	1	0.989	NA	Pancreas	ACTG1
0.309	-0.482485933304259	0.382	-0.482485933304259	0.268	0.536	NA	Pancreas	SLC1A5
0.309	-0.546672498488456	0.382	-0.546672498488456	0	0.382	NA	Pancreas	CDH16
0.691	0.296532197202627	0.382	0.296532197202627	0.676	0.304	NA	Pancreas	DCBLD1
0.691	0.272900061620719	0.382	0.272900061620719	0.958	0.931	NA	Pancreas	TMED10
0.691	0.267602771083022	0.382	0.267602771083022	0.845	0.532	NA	Pancreas	RAB3D
0.691	0.265117564155224	0.382	0.265117564155224	0.817	0.544	NA	Pancreas	PEG3
0.31	-0.315031459482626	0.38	-0.315031459482626	0.366	0.653	NA	Pancreas	COTL1
0.31	-0.323111189273443	0.38	-0.323111189273443	0.986	0.988	NA	Pancreas	HNRNPA3
0.31	-0.525438882552448	0.38	-0.525438882552448	0.31	0.573	NA	Pancreas	ITGA2
0.69	0.638566140754953	0.38	0.638566140754953	0.944	0.945	NA	Pancreas	HSPH1
0.69	0.508121007083564	0.38	0.508121007083564	0.62	0.279	NA	Pancreas	SYT13
0.311	-0.293949360810569	0.378	-0.293949360810569	0.803	0.907	NA	Pancreas	PTMAP2
0.311	-0.491523097771989	0.378	-0.491523097771989	0.944	0.93	NA	Pancreas	EIF3M
0.311	-0.498968640468494	0.378	-0.498968640468494	0.662	0.834	NA	Pancreas	MYO9A
0.312	-0.322029574025544	0.376	-0.322029574025544	0.958	0.952	NA	Pancreas	BTF3
0.312	-0.597284374309671	0.376	-0.597284374309671	0.704	0.853	NA	Pancreas	HECA
0.688	0.424629218669694	0.376	0.424629218669694	0.859	0.783	NA	Pancreas	ANKRD36C
0.687	0.455224128239737	0.374	0.455224128239737	0.873	0.729	NA	Pancreas	VAT1
0.687	0.38177439739233	0.374	0.38177439739233	0.915	0.764	NA	Pancreas	SND1
0.687	0.34948653617666	0.374	0.34948653617666	0.676	0.391	NA	Pancreas	MSANTD4
0.687	0.335883446396814	0.374	0.335883446396814	0.789	0.499	NA	Pancreas	MARCH8
0.686	0.428247884138334	0.372	0.428247884138334	0.563	0.228	NA	Pancreas	SPARCL1
0.686	0.298509911137347	0.372	0.298509911137347	0.465	0.098	NA	Pancreas	ANKRD36BP2
0.686	0.278206356279873	0.372	0.278206356279873	0.718	0.417	NA	Pancreas	LARGE1
0.686	0.276860419689452	0.372	0.276860419689452	0.859	0.675	NA	Pancreas	SCOC
0.686	0.263850283976336	0.372	0.263850283976336	0.845	0.502	NA	Pancreas	MAPK13
0.314	-0.398783094464674	0.372	-0.398783094464674	0	0.373	NA	Pancreas	HOXA9
0.314	-0.503497538508095	0.372	-0.503497538508095	0.366	0.614	NA	Pancreas	S100A6
0.314	-0.504418493512855	0.372	-0.504418493512855	0	0.372	NA	Pancreas	EMX2
0.314	-0.835694307259679	0.372	-0.835694307259679	0.775	0.864	NA	Pancreas	TJP1
0.685	1.10761422716235	0.37	1.10761422716235	0.845	0.706	NA	Pancreas	PLAGL1
0.685	0.291383426077139	0.37	0.291383426077139	0.408	0.039	NA	Pancreas	SLC7A14
0.685	0.268194798303175	0.37	0.268194798303175	0.493	0.123	NA	Pancreas	SEMA3A
0.685	0.259374140163384	0.37	0.259374140163384	0.465	0.083	NA	Pancreas	LSAMP
0.315	-0.385179842755266	0.37	-0.385179842755266	0.859	0.895	NA	Pancreas	ETF1
0.315	-0.419492098308867	0.37	-0.419492098308867	0.549	0.714	NA	Pancreas	CLIC4
0.315	-0.485711480149088	0.37	-0.485711480149088	0.507	0.671	NA	Pancreas	CRIM1
0.315	-0.519536633989538	0.37	-0.519536633989538	0.563	0.79	NA	Pancreas	TANC1
0.315	-1.05618862870125	0.37	-1.05618862870125	0.423	0.58	NA	Pancreas	AIF1L
0.684	0.435809299567514	0.368	0.435809299567514	0.761	0.48	NA	Pancreas	TMED8
0.684	0.431605908975065	0.368	0.431605908975065	0.746	0.466	NA	Pancreas	KIF3A
0.316	-0.507678575308419	0.368	-0.507678575308419	0.69	0.813	NA	Pancreas	BDH2
0.316	-0.591135626422207	0.368	-0.591135626422207	0.254	0.526	NA	Pancreas	SYTL2
0.316	-1.06476199327861	0.368	-1.06476199327861	0.662	0.789	NA	Pancreas	ARID5B
0.683	0.347738343967035	0.366	0.347738343967035	0.859	0.754	NA	Pancreas	PREPL
0.317	-0.290429732420651	0.366	-0.290429732420651	0.775	0.811	NA	Pancreas	ATP5O
0.317	-0.330399741719413	0.366	-0.330399741719413	0.648	0.781	NA	Pancreas	USP25
0.317	-0.360305184737487	0.366	-0.360305184737487	0.901	0.91	NA	Pancreas	HNRNPAB
0.317	-0.487715571680107	0.366	-0.487715571680107	0.817	0.978	NA	Pancreas	LRRFIP1
0.317	-0.535810810811729	0.366	-0.535810810811729	1	0.997	NA	Pancreas	H3F3B
0.317	-0.555179132706018	0.366	-0.555179132706018	0.127	0.45	NA	Pancreas	MUC1
0.682	0.570920237642952	0.364	0.570920237642952	0.634	0.348	NA	Pancreas	BCAT1
0.682	0.404613753039906	0.364	0.404613753039906	0.817	0.562	NA	Pancreas	TC2N
0.682	0.338336066474805	0.364	0.338336066474805	0.859	0.726	NA	Pancreas	EHBP1
0.318	-0.309571163058058	0.364	-0.309571163058058	0.535	0.716	NA	Pancreas	STAT6
0.318	-0.359588303747145	0.364	-0.359588303747145	0.93	0.908	NA	Pancreas	RP11-234A1.1
0.318	-0.416350990402478	0.364	-0.416350990402478	0.69	0.764	NA	Pancreas	QKI
0.318	-0.666935203936544	0.364	-0.666935203936544	0.69	0.811	NA	Pancreas	GOLIM4
0.318	-0.844427440388148	0.364	-0.844427440388148	0.606	0.751	NA	Pancreas	OAT
0.681	0.310964494690716	0.362	0.310964494690716	0.746	0.432	NA	Pancreas	SLC7A8
0.681	0.300959234588824	0.362	0.300959234588824	0.944	0.815	NA	Pancreas	MTCH1
0.681	0.273278148737581	0.362	0.273278148737581	0.817	0.566	NA	Pancreas	SETBP1
0.681	0.255172201255157	0.362	0.255172201255157	0.803	0.607	NA	Pancreas	SRPRB
0.319	-0.325313225863233	0.362	-0.325313225863233	0.789	0.897	NA	Pancreas	ATP13A3
0.319	-0.416637449552792	0.362	-0.416637449552792	0.944	0.964	NA	Pancreas	HMGB1P5
0.319	-0.434394676533287	0.362	-0.434394676533287	0.718	0.802	NA	Pancreas	METAP1
0.319	-0.496039788566456	0.362	-0.496039788566456	0.38	0.621	NA	Pancreas	AJUBA
0.319	-0.583399172139588	0.362	-0.583399172139588	0.634	0.796	NA	Pancreas	NEDD9
0.319	-0.708324795325372	0.362	-0.708324795325372	0.972	0.978	NA	Pancreas	B2M
0.68	0.328132568279568	0.36	0.328132568279568	1	0.997	NA	Pancreas	RPL3
0.68	0.292603719889709	0.36	0.292603719889709	0.93	0.872	NA	Pancreas	COPB2
0.32	-0.287679461536466	0.36	-0.287679461536466	0.634	0.755	NA	Pancreas	BTG3
0.32	-0.617790245964601	0.36	-0.617790245964601	0.042	0.39	NA	Pancreas	COL4A4
0.32	-0.893832143209799	0.36	-0.893832143209799	0.239	0.527	NA	Pancreas	AQP3
0.32	-1.25388155513484	0.36	-1.25388155513484	0.028	0.38	NA	Pancreas	MAL
0.679	0.462952832199668	0.358	0.462952832199668	0.69	0.445	NA	Pancreas	TRAP1
0.679	0.446550076933171	0.358	0.446550076933171	0.873	0.697	NA	Pancreas	PHACTR2
0.679	0.381991175296605	0.358	0.381991175296605	0.93	0.805	NA	Pancreas	GSE1
0.679	0.358755117028027	0.358	0.358755117028027	0.873	0.719	NA	Pancreas	STIP1
0.679	0.346657844282007	0.358	0.346657844282007	0.901	0.719	NA	Pancreas	SERPINB6
0.679	0.32652367055643	0.358	0.32652367055643	0.789	0.524	NA	Pancreas	MAP9
0.321	-0.369686474069349	0.358	-0.369686474069349	0.761	0.871	NA	Pancreas	ESYT2
0.321	-0.402059496665368	0.358	-0.402059496665368	0.732	0.874	NA	Pancreas	BNIP2
0.321	-0.511218165941879	0.358	-0.511218165941879	0.859	0.928	NA	Pancreas	NEDD4L
0.321	-0.953659665897407	0.358	-0.953659665897407	0.62	0.77	NA	Pancreas	MPP5
0.678	0.605352610343463	0.356	0.605352610343463	0.859	0.601	NA	Pancreas	PEG10
0.678	0.601922640047669	0.356	0.601922640047669	0.69	0.399	NA	Pancreas	CACNA1A
0.678	0.416250746217675	0.356	0.416250746217675	0.859	0.743	NA	Pancreas	MYO10
0.678	0.337309933550538	0.356	0.337309933550538	0.761	0.456	NA	Pancreas	RRAGD
0.678	0.327168202756933	0.356	0.327168202756933	0.535	0.188	NA	Pancreas	SYT11
0.678	0.2946048935294	0.356	0.2946048935294	0.718	0.442	NA	Pancreas	TBC1D4
0.678	0.289434714750522	0.356	0.289434714750522	0.662	0.329	NA	Pancreas	HBB
0.322	-0.269198540524737	0.356	-0.269198540524737	0.62	0.788	NA	Pancreas	HDGF
0.322	-0.314784362018534	0.356	-0.314784362018534	0.451	0.629	NA	Pancreas	S100A13
0.677	0.423369275570187	0.354	0.423369275570187	0.845	0.775	NA	Pancreas	ELL2
0.677	0.355378615213361	0.354	0.355378615213361	0.577	0.302	NA	Pancreas	GPR161
0.677	0.287540651930516	0.354	0.287540651930516	0.648	0.322	NA	Pancreas	PPM1L
0.677	0.275133843246825	0.354	0.275133843246825	0.775	0.497	NA	Pancreas	TSHZ1
0.677	0.253341975554603	0.354	0.253341975554603	0.451	0.108	NA	Pancreas	KIAA1462
0.323	-0.301219081565638	0.354	-0.301219081565638	0.38	0.587	NA	Pancreas	TNFRSF10B
0.323	-0.30653973498274	0.354	-0.30653973498274	0.704	0.849	NA	Pancreas	NDUFA4
0.323	-0.389899016556714	0.354	-0.389899016556714	0.535	0.721	NA	Pancreas	ZSWIM6
0.676	0.531411477010058	0.352	0.531411477010058	0.845	0.597	NA	Pancreas	TPD52
0.676	0.508085150303316	0.352	0.508085150303316	0.465	0.127	NA	Pancreas	DCDC1
0.676	0.32464104005913	0.352	0.32464104005913	0.662	0.304	NA	Pancreas	BEND5
0.676	0.260043656428183	0.352	0.260043656428183	0.676	0.346	NA	Pancreas	DNAJC18
0.324	-0.32980141327269	0.352	-0.32980141327269	0.972	0.982	NA	Pancreas	HNRNPD
0.675	0.478455312469834	0.35	0.478455312469834	0.69	0.483	NA	Pancreas	PLXNA2
0.675	0.319302448132731	0.35	0.319302448132731	0.944	0.878	NA	Pancreas	ATXN7L3B
0.675	0.277137662802038	0.35	0.277137662802038	0.535	0.194	NA	Pancreas	ANKS1B
0.325	-0.261482167988045	0.35	-0.261482167988045	0.704	0.865	NA	Pancreas	MRPS6
0.325	-0.293448077849356	0.35	-0.293448077849356	0.634	0.728	NA	Pancreas	RCC2
0.325	-0.345446006149918	0.35	-0.345446006149918	0.028	0.367	NA	Pancreas	FOXA1
0.325	-0.375494223152426	0.35	-0.375494223152426	0.423	0.622	NA	Pancreas	ST6GAL1
0.326	-0.287960422781968	0.348	-0.287960422781968	0.746	0.845	NA	Pancreas	JUND
0.326	-0.29523298212572	0.348	-0.29523298212572	0.704	0.806	NA	Pancreas	TFDP2
0.326	-0.345205291635438	0.348	-0.345205291635438	0.352	0.56	NA	Pancreas	PIM1
0.326	-0.434781951242498	0.348	-0.434781951242498	1	0.991	NA	Pancreas	RPS18
0.326	-0.614452444438203	0.348	-0.614452444438203	0.282	0.52	NA	Pancreas	HBEGF
0.327	-0.277765712910872	0.346	-0.277765712910872	0.577	0.769	NA	Pancreas	MAPK6
0.327	-0.334583480302147	0.346	-0.334583480302147	0	0.347	NA	Pancreas	HOXA10
0.327	-0.567307422175285	0.346	-0.567307422175285	0.972	0.99	NA	Pancreas	RTN4
0.327	-1.62054553241553	0.346	-1.62054553241553	0.775	0.784	NA	Pancreas	KRT19
0.672	0.361555851863771	0.344	0.361555851863771	0.676	0.366	NA	Pancreas	ADGRV1
0.672	0.346385758487618	0.344	0.346385758487618	0.521	0.192	NA	Pancreas	UCHL1
0.672	0.322998096155064	0.344	0.322998096155064	0.817	0.546	NA	Pancreas	LLGL2
0.672	0.285941047130607	0.344	0.285941047130607	0.563	0.232	NA	Pancreas	TENM3
0.328	-0.452626345816555	0.344	-0.452626345816555	0.465	0.646	NA	Pancreas	CKS2
0.328	-0.460172898312699	0.344	-0.460172898312699	0.69	0.891	NA	Pancreas	PKP4
0.328	-0.521004333465636	0.344	-0.521004333465636	0.408	0.598	NA	Pancreas	PDLIM1
0.328	-0.619582559622407	0.344	-0.619582559622407	0.563	0.783	NA	Pancreas	TIMP3
