species	organ	plate	cell	ABratio	cleanReads	mpRatio	genes	nUMI	mito	avg.cor	filter	CO
human	blood	PR10_XXL_X-B-10	PR10XB10cell64	0.977551024624456	1179078	0.8761	3712	45547	0.0507387972863196	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell65	0.952536750961584	2193818	0.8732	4763	46474	0.0578818263975556	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell66	0.936675767069684	1511013	0.88	4032	28792	0.0486593498193943	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell67	0.967852025039596	1016477	0.8987	3480	19005	0.0438305709023941	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell68	0.925905288834271	1015409	0.8172	3149	14563	0.0729245347799217	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell69	0.987681915427485	3783595	0.9019	4724	47023	0.074218999213151	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell70	0.960649118158177	1447248	0.7928	4013	27193	0.0684367300408193	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell71	0.981679440858456	2382343	0.8959	4585	36835	0.0436541332971359	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell72	0.969439387974204	769915	0.83	3532	21114	0.0744056076536895	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell73	0.945175129351925	1557794	0.8737	3802	27806	0.0543048262964828	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell74	0.943103513385837	1520057	0.8707	3846	31276	0.0640107430617726	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell75	0.959475903174255	1052164	0.8846	4050	28339	0.0672924238681675	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell76	0.877088882906955	639443	0.8303	2617	11957	0.0731788910261771	1	FALSE	NA
human	blood	PR10_XXL_X-B-10	PR10XB10cell77	0.982248520710059	1868932	0.9017	4146	37880	0.0477296726504752	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell78	0.96456923553162	1336250	0.8785	3818	25982	0.0568855361404049	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell79	0.985293104279936	1958661	0.89	4255	36603	0.0483020517443925	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell80	0.981533834330215	1327554	0.8726	3664	25041	0.0553891617746895	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell81	0.897063789060408	1003246	0.8259	3664	46998	0.0814715519809354	1	FALSE	NA
human	blood	PR10_XXL_X-B-10	PR10XB10cell82	0.935071851004869	1193830	0.8742	3526	52270	0.0582743447484217	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell83	0.970410355806655	863182	0.898	3365	34309	0.0580022734559445	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell84	0.884716337738703	782536	0.8149	2581	21213	0.0608589072738415	1	FALSE	NA
human	blood	PR10_XXL_X-B-10	PR10XB10cell85	0.969174055571685	1101527	0.8815	3623	50053	0.0461710586778015	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell86	0.967895285897864	1203506	0.8963	3749	45340	0.0556021173356859	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell87	0.969827876607798	1684745	0.8909	3844	59526	0.0520444847629607	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell88	0.971304049484319	1115864	0.8787	3560	46984	0.0517410182189682	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell89	0.924297696925528	815713	0.8352	3292	21933	0.0676606027447226	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell90	0.908757998679445	611540	0.8528	2994	16712	0.0478697941598851	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell91	0.979590116748303	811886	0.8934	4022	27233	0.0376014394301032	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell92	0.844816601054022	239861	0.7696	1930	6177	0.0870972964222114	1	FALSE	NA
human	blood	PR10_XXL_X-B-10	PR10XB10cell93	0.976453342448963	743284	0.8782	3144	19883	0.0574862948247246	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell94	0.969936863997623	763831	0.8749	3207	18065	0.0604483808469416	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell95	0.973415371016969	968411	0.865	3556	21317	0.0603743491110381	1	TRUE	B cells
human	blood	PR10_XXL_X-B-10	PR10XB10cell96	0.975984308988435	740935	0.8437	2970	18506	0.0488490219388307	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell1	0.965666869825277	2184968	0.8863	3966	26994	0.0536415499740683	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell2	0.943186958428339	1411350	0.8666	3393	19599	0.0669932139394867	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell3	0.983301869028694	1625565	0.899	3944	25970	0.0548324990373508	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell4	0.915537047300435	916178	0.8216	2474	10609	0.0633424450937883	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell5	0.985545465454343	2389317	0.9032	4029	26719	0.0574123283057001	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell6	0.977409185875767	1839421	0.8956	4047	28287	0.0749460883091173	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell7	0.974574480707225	2121394	0.8892	3726	23392	0.0639962380300958	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell8	0.979661082809725	1434203	0.8787	3290	19205	0.0579536579015881	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell9	0.958343276363038	1564688	0.8749	3891	27192	0.0634010002942042	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell10	0.942665625033303	1297514	0.8692	3062	16341	0.0637047916284193	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell11	0.969440052691531	794154	0.8842	3079	14240	0.056811797752809	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell12	0.914707467194888	705359	0.8157	2118	8236	0.0789218067022827	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell13	0.979509649054315	1868163	0.8881	3527	20614	0.0592315901814301	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell14	0.965375997929322	1367084	0.8841	3552	19458	0.0508274231678487	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell15	0.985992807756721	1983773	0.8821	4143	33023	0.0717378796596312	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell16	0.979494820611536	1307902	0.8673	3422	19691	0.0440810522573765	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell17	0.946378113645579	1353707	0.8681	3703	19474	0.0511451165656773	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell18	0.963281613423948	2350180	0.8874	4213	26607	0.0797534483406622	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell19	0.97392739084852	970590	0.8922	2956	13059	0.0587334405390918	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell20	0.923470457499895	1266755	0.8351	2886	12552	0.0793499043977055	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell21	0.987163188981741	2418424	0.8933	4406	32608	0.0558451913640824	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell22	0.965306500028825	1650717	0.8823	3906	23459	0.0682041007715589	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell23	0.972339962936382	1621796	0.8913	4187	24856	0.0494448020598648	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell24	0.981178391070906	1635747	0.8892	3999	25496	0.0553812362723565	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell25	0.952047430441217	1721641	0.8738	3922	25105	0.0577175861382195	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell26	0.930390598303297	1414519	0.8689	3754	20183	0.0604964574146559	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell27	0.976920597219542	944887	0.8962	3255	16068	0.0583146626835947	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell28	0.901515680659356	697140	0.8181	2214	8063	0.0803671090164951	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell29	0.987187310307665	2793801	0.8955	4406	30818	0.0667142579012266	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell30	0.984039885079337	2171604	0.8919	4468	32153	0.0494199608123659	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell31	0.98818927252131	2981985	0.8956	4561	39226	0.0650588895120583	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell32	0.984945381571723	2058101	0.8895	4725	37605	0.0679430926738466	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell33	0.951251306902103	1342949	0.8589	3494	28908	0.0687698906876989	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell34	0.935722736388122	1037780	0.8795	2852	17842	0.0483690169263536	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell35	0.969070974175126	784346	0.8912	2604	13973	0.0554641093537537	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell36	0.901443611705924	608049	0.8035	1949	8103	0.0768851042823646	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell37	0.984738189818952	1528358	0.8941	3390	25879	0.0542524827079872	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell38	0.967189723393402	1166446	0.871	3446	24211	0.0552228325967535	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell39	0.985744845473397	2199114	0.9008	4066	42214	0.0428767707395651	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell40	0.979790789281952	1425969	0.885	3425	25770	0.0482731858750485	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell41	0.981496851313672	3447905	0.8884	4667	82402	0.0587121671804082	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell42	0.923651998639596	1133806	0.8712	3457	41862	0.0586689599159142	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell43	0.968748174622257	909434	0.8907	3064	28203	0.0595326738290253	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell44	0.917978548568463	888571	0.8097	2547	20506	0.0617867941090413	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell45	0.984704824450355	1900271	0.9026	4142	75163	0.0540292431116374	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell46	0.965362151158399	1512158	0.8874	4154	58648	0.0505729095621334	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell47	0.975900428759318	1606301	0.8993	3797	47550	0.0493375394321767	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell48	0.982168468149941	1541327	0.8836	3515	40809	0.0564091254380161	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell49	0.939040522403398	1577632	0.8688	3697	27735	0.0601406165494862	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell50	0.9363301173126	1478216	0.8606	3403	25661	0.0612992478858969	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell51	0.975960534116252	1628117	0.8969	3749	31431	0.0490598453755846	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell52	0.900477939156782	765851	0.8074	2462	11782	0.0892038703106433	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell53	0.98229643434975	1916235	0.8994	3810	32964	0.050206285644946	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell54	0.979949342529633	2261473	0.8936	4113	33025	0.0508705526116578	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell55	0.979118490186888	1756870	0.9	3953	30361	0.0532591153124074	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell56	0.977978484220479	1427273	0.89	3472	23515	0.050478418031044	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell57	0.944011889158933	1413120	0.8699	3954	55062	0.0462206240238277	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell58	0.921162211918089	1276170	0.865	3559	46652	0.072194118151419	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell59	0.97152506650801	1053703	0.8891	3257	33873	0.0522540076166859	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell60	0.874642317087356	593006	0.7967	2278	14809	0.0772503207508947	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell61	0.991238687720957	3016710	0.9028	4510	107093	0.0568851372171851	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell62	0.976972630556462	1650213	0.892	3701	46545	0.0574927489526265	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell63	0.961568190816067	1084571	0.8956	3704	41650	0.0571428571428571	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell64	0.878857792051736	256538	0.7126	2750	13300	0.0493984962406015	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell65	0.933732005270858	1324124	0.8542	3780	23387	0.0567409244452046	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell66	0.936713779342284	1486420	0.8718	3628	25307	0.0700596672857312	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell67	0.970261168650914	1035871	0.8904	3092	17123	0.0556561350230684	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell68	0.871804819951097	720329	0.8025	2451	10342	0.0690388706246374	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell69	0.988218007178147	4060806	0.9028	5242	59746	0.0694439795132729	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell70	0.976433347265472	1792415	0.8933	3802	26161	0.0598983219295898	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell71	0.95328270867955	1182992	0.8886	3747	21569	0.0537345264036348	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell72	0.906818628851785	285131	0.7444	2662	9016	0.0543478260869565	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell73	0.956542363564771	1662157	0.8703	3523	25548	0.0572256145295131	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell74	0.933969521420901	1393230	0.8734	3337	21500	0.0563720930232558	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell75	0.966168873678548	718203	0.8356	2432	10182	0.177666470241603	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell76	0.874084510277604	557903	0.7662	2007	7962	0.0802562170308968	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell77	0.983791843378419	1803349	0.898	3934	36799	0.0606538221147314	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell78	0.946586268165906	664896	0.8604	3058	15948	0.0550539252570855	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell79	0.888118125920152	246292	0.823	3024	11281	0.0756138640191472	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell80	0.984594354555287	1653268	0.8892	3640	26332	0.0514962782925718	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell81	0.954124478856462	1568260	0.8769	4126	69199	0.0376595037500542	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell82	0.918920738370278	1215382	0.8765	3513	46078	0.0766960371543904	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell83	0.971139559300984	733935	0.8876	3385	36448	0.0376975417032485	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell84	0.887261561871637	428006	0.7637	2027	13368	0.107345900658288	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell85	0.970343443260138	988538	0.8899	3630	43257	0.0560371731742839	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell86	0.971773207601477	1744487	0.9025	3980	64984	0.0578450080019697	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell87	0.97765472600284	1160397	0.8929	3411	45003	0.0628624758349443	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell88	0.983031101519922	1407011	0.8821	3221	43288	0.0501755682868231	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell89	0.931533783497863	721254	0.8356	2887	15212	0.0508151459374178	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell90	0.966606566368136	1726811	0.875	3980	36304	0.0781181137064786	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell91	0.93665395258395	347725	0.8809	2405	10153	0.0388062641583768	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell92	0.844810577033181	235686	0.7588	1604	5363	0.115606936416185	1	FALSE	NA
human	blood	PR10_XXL_X-B-11	PR10XB11cell93	0.976241586646325	639442	0.8751	2891	16844	0.0652457848492045	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell94	0.968197613800092	882406	0.8755	2971	18074	0.0584817970565453	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell95	0.975219494303464	597122	0.8617	3018	17816	0.0675797036371801	1	TRUE	B cells
human	blood	PR10_XXL_X-B-11	PR10XB11cell96	0.856262052856018	110754	0.6605	1591	3622	0.0549420209828824	1	FALSE	NA
human	blood	PR10_XXL_X-B-12	PR10XB12cell1	0.960147815535156	2468685	0.8953	4590	43901	0.0411835721281975	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell2	0.980067521443137	5091227	0.8953	5280	61797	0.0485784099551758	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell3	0.987699216161494	4217558	0.9054	6071	89095	0.0617655311745889	1	FALSE	NA
human	blood	PR10_XXL_X-B-12	PR10XB12cell4	0.955998211232657	961483	0.8423	2755	12826	0.0601902385778887	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell5	0.986463435381764	2513411	0.9036	4554	39650	0.0671374527112232	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell6	0.982918930675491	2657952	0.9033	4682	37625	0.0415415282392027	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell7	0.981909484464687	2165618	0.9015	4064	27437	0.0481466632649342	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell8	0.982832904608872	1443173	0.8794	3401	19954	0.0446527012127894	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell9	0.963040750070478	2427651	0.9	4514	35342	0.0574387414407787	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell10	0.932581090163065	1684311	0.8867	4044	31525	0.0780650277557494	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell11	0.970785076252303	881114	0.896	3361	16033	0.0507702862845381	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell12	0.897770315513847	540241	0.8472	2287	9246	0.0995024875621891	1	FALSE	NA
human	blood	PR10_XXL_X-B-12	PR10XB12cell13	0.987360687899153	1469695	0.9024	3588	23477	0.0547770158027005	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell14	0.984156379214228	1887452	0.905	4222	33747	0.0683319998814709	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell15	0.959642950851366	1265255	0.8928	3669	20562	0.0480011672016341	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell16	0.943394976932468	627446	0.8634	3158	13115	0.0600076248570339	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell17	0.934921461537464	1408289	0.8796	3893	22920	0.0506980802792321	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell18	0.962634033207168	2182211	0.8927	4994	36415	0.077962378140876	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell19	0.980052213756726	1280383	0.9079	3905	20802	0.0456206134025574	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell20	0.923305367169781	684499	0.7898	2519	8931	0.0899115440600157	1	FALSE	NA
human	blood	PR10_XXL_X-B-12	PR10XB12cell21	0.987285188942873	1939896	0.9008	4242	29681	0.0542434554091843	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell22	0.982967608403743	3311195	0.9023	5442	42120	0.0677587844254511	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell23	0.968721909606057	1891203	0.8988	4241	27365	0.0503928375662342	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell24	0.974622117345277	1098723	0.8824	3537	17713	0.0556088748376898	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell25	0.916400211441735	1500346	0.8712	3993	25011	0.0539362680420615	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell26	0.916237823618194	1696317	0.8682	3945	23743	0.0469612096196774	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell27	0.977634016256008	1137822	0.9102	4022	24550	0.0535641547861507	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell28	0.910549153395067	696470	0.8175	2502	10907	0.106720454753828	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell29	0.981384686543078	1650656	0.9058	4340	28812	0.0533458281271692	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell30	0.976301676038121	1628533	0.9025	4242	26330	0.0432966198252943	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell31	0.981995868752075	1891702	0.8964	4426	28049	0.0438874826197012	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell32	0.986902653548835	1801999	0.8912	3821	21350	0.0417798594847775	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell33	0.929217344313348	1184355	0.8698	3444	26573	0.0537763895683589	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell34	0.917799855297288	1359692	0.8735	3430	24663	0.0671045695981835	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell35	0.977132576140502	846333	0.8906	3074	17822	0.0520143642688812	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell36	0.901648152021931	491946	0.8282	2302	10747	0.0851400390806737	1	FALSE	NA
human	blood	PR10_XXL_X-B-12	PR10XB12cell37	0.983396739061239	1802221	0.8949	3791	32843	0.033705812501903	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell38	0.982902466712305	3190633	0.9133	4729	73959	0.0509471463919198	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell39	0.974929032320182	1428024	0.9032	3674	30948	0.0433307483520744	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell40	0.871941600828994	155960	0.767	2384	6750	0.0422222222222222	1	FALSE	NA
human	blood	PR10_XXL_X-B-12	PR10XB12cell41	0.92492696824452	1390847	0.8944	4060	50166	0.0415420802934258	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell42	0.893819289775403	1074495	0.8693	3860	37980	0.05057925223802	1	FALSE	NA
human	blood	PR10_XXL_X-B-12	PR10XB12cell43	0.975882546574751	1314620	0.9085	3904	42014	0.0555767125243966	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell44	0.932518614934313	914688	0.8582	3025	25889	0.064004017150141	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell45	0.975047545303275	1390156	0.9118	4152	54951	0.0511364670342669	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell46	0.982835735393622	2307709	0.9039	4936	85767	0.094371961243835	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell47	0.981037063398193	2357499	0.9126	4507	83856	0.0466514024041213	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell48	0.946092706007304	558727	0.8788	3342	32878	0.0138998722550033	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell49	0.919430323015185	1467220	0.8689	3767	30285	0.0406141654284299	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell50	0.931356677766013	1705347	0.8669	3519	24752	0.0532482223658694	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell51	0.966823613827436	725716	0.8935	3359	18784	0.0481793015332198	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell52	0.91364764950862	718973	0.8256	2442	11590	0.074374460742019	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell53	0.986160658755629	2779987	0.9009	4323	55545	0.0728238365289405	1	TRUE	B cells
human	blood	PR10_XXL_X-B-12	PR10XB12cell54	0.974713874588937	1931963	0.9063	4231	36510	0.0490276636537935	1	TRUE	B cells
