tissue	cluster	ident	myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj	gene	spec
ovary	4	FGC	0.851	1.0208775689473	0.702	1.0208775689473	0.921	0.45	NA	KHDRBS3	FALSE
ovary	4	FGC	0.851	0.954983289674633	0.702	0.954983289674633	0.776	0.117	NA	SYNM	TRUE
ovary	4	FGC	0.851	0.782720413675144	0.702	0.782720413675144	0.789	0.154	NA	YY2	FALSE
ovary	4	FGC	0.851	0.769342168100639	0.702	0.769342168100639	0.961	0.753	NA	KIFAP3	FALSE
ovary	4	FGC	0.851	0.714879888327391	0.702	0.714879888327391	0.908	0.586	NA	FBXO3	FALSE
ovary	4	FGC	0.85	0.764090851774701	0.7	0.764090851774701	0.921	0.588	NA	ADNP2	TRUE
ovary	4	FGC	0.85	0.723021735586372	0.7	0.723021735586372	0.947	0.872	NA	YTHDF2	FALSE
ovary	4	FGC	0.85	0.721987834379688	0.7	0.721987834379688	0.934	0.64	NA	KLHL12	FALSE
ovary	4	FGC	0.849	0.838169086406463	0.698	0.838169086406463	0.868	0.338	NA	ATAD2	FALSE
ovary	4	FGC	0.849	0.722348877009474	0.698	0.722348877009474	0.934	0.71	NA	SQLE	TRUE
ovary	4	FGC	0.848	1.04914628880149	0.696	1.04914628880149	0.763	0.141	NA	MEIOB	FALSE
ovary	4	FGC	0.848	0.894689062615394	0.696	0.894689062615394	0.895	0.466	NA	HMOX2	FALSE
ovary	4	FGC	0.848	0.861508989290544	0.696	0.861508989290544	0.934	0.578	NA	ZCCHC7	FALSE
ovary	4	FGC	0.848	0.72211166108666	0.696	0.72211166108666	0.816	0.182	NA	COCH	FALSE
ovary	4	FGC	0.848	0.721885308107614	0.696	0.721885308107614	0.947	0.833	NA	CUL4A	FALSE
ovary	4	FGC	0.848	0.694857507675505	0.696	0.694857507675505	0.947	0.718	NA	RMND5A	FALSE
ovary	4	FGC	0.846	0.849722401120618	0.692	0.849722401120618	0.974	0.772	NA	MLF1	FALSE
ovary	4	FGC	0.845	1.13654570228045	0.69	1.13654570228045	0.75	0.104	NA	CCNB3	FALSE
ovary	4	FGC	0.845	0.803987173090337	0.69	0.803987173090337	0.961	0.933	NA	HTATSF1	TRUE
ovary	4	FGC	0.845	0.73255238000201	0.69	0.73255238000201	0.974	0.978	NA	CCT6A	TRUE
ovary	4	FGC	0.844	1.36885701544029	0.688	1.36885701544029	0.803	0.184	NA	CLSPN	FALSE
ovary	4	FGC	0.844	0.796248096103313	0.688	0.796248096103313	1	0.957	NA	EIF3B	TRUE
ovary	4	FGC	0.843	1.04562620974975	0.686	1.04562620974975	0.868	0.697	NA	NAE1	TRUE
ovary	4	FGC	0.843	0.770774019414587	0.686	0.770774019414587	0.947	0.771	NA	PSMD14	TRUE
ovary	4	FGC	0.842	1.29406325308041	0.684	1.29406325308041	0.947	0.578	NA	EPCAM	FALSE
ovary	4	FGC	0.842	1.04330997585315	0.684	1.04330997585315	0.908	0.528	NA	ZFYVE9	TRUE
ovary	4	FGC	0.842	0.924938087864491	0.684	0.924938087864491	0.829	0.236	NA	ZNF267	FALSE
ovary	4	FGC	0.842	0.715402020023449	0.684	0.715402020023449	1	0.988	NA	DDX24	FALSE
ovary	4	FGC	0.841	0.926066702262958	0.682	0.926066702262958	0.882	0.528	NA	HPRT1	FALSE
ovary	4	FGC	0.841	0.85891937775824	0.682	0.85891937775824	0.961	0.804	NA	UBLCP1	FALSE
ovary	4	FGC	0.84	1.40279016006183	0.68	1.40279016006183	0.816	0.241	NA	CABYR	FALSE
ovary	4	FGC	0.84	0.91384062429982	0.68	0.91384062429982	0.711	0.046	NA	PAGE2	FALSE
ovary	4	FGC	0.839	1.05456032876364	0.678	1.05456032876364	0.829	0.324	NA	BUB1	FALSE
ovary	4	FGC	0.839	0.914790117800908	0.678	0.914790117800908	0.947	0.969	NA	RIF1	FALSE
ovary	4	FGC	0.839	0.841405523910046	0.678	0.841405523910046	0.737	0.099	NA	BFSP1	TRUE
ovary	4	FGC	0.839	0.787524748649452	0.678	0.787524748649452	0.895	0.55	NA	ABHD10	TRUE
ovary	4	FGC	0.838	0.754594677480997	0.676	0.754594677480997	0.974	0.887	NA	PSMC5	TRUE
ovary	4	FGC	0.837	1.14049859862949	0.674	1.14049859862949	0.829	0.279	NA	CENPE	FALSE
ovary	4	FGC	0.837	0.779115944426222	0.674	0.779115944426222	0.987	0.873	NA	SCCPDH	TRUE
ovary	4	FGC	0.836	0.886354843943443	0.672	0.886354843943443	0.987	0.909	NA	HSP90AA2P	TRUE
ovary	4	FGC	0.836	0.820137304175997	0.672	0.820137304175997	0.737	0.104	NA	NRIP3	FALSE
ovary	4	FGC	0.836	0.749655203823297	0.672	0.749655203823297	0.697	0.036	NA	MAGEB2	FALSE
ovary	4	FGC	0.836	0.698705592216796	0.672	0.698705592216796	0.934	0.624	NA	PCNA	FALSE
ovary	4	FGC	0.835	0.921118121014334	0.67	0.921118121014334	0.908	0.561	NA	CNTRL	FALSE
ovary	4	FGC	0.835	0.850896013145453	0.67	0.850896013145453	0.934	0.716	NA	CLOCK	TRUE
ovary	4	FGC	0.835	0.82016971630461	0.67	0.82016971630461	0.711	0.065	NA	CDC45	FALSE
ovary	4	FGC	0.835	0.72562637134769	0.67	0.72562637134769	0.934	0.717	NA	EMC2	FALSE
ovary	4	FGC	0.834	0.782182496696632	0.668	0.782182496696632	0.868	0.411	NA	FAM175A	FALSE
ovary	4	FGC	0.834	0.747798476867243	0.668	0.747798476867243	0.947	0.846	NA	ZNF131	FALSE
ovary	4	FGC	0.833	1.05953524664853	0.666	1.05953524664853	0.842	0.341	NA	HFM1	FALSE
ovary	4	FGC	0.833	0.770393190894258	0.666	0.770393190894258	0.711	0.084	NA	UPB1	FALSE
ovary	4	FGC	0.832	0.754087548893088	0.664	0.754087548893088	0.974	0.962	NA	METAP2	FALSE
ovary	4	FGC	0.832	0.700505128169371	0.664	0.700505128169371	0.855	0.382	NA	ADAL	FALSE
ovary	4	FGC	0.832	0.697424377332764	0.664	0.697424377332764	0.947	0.578	NA	MED14	FALSE
ovary	4	FGC	0.83	0.927487637154498	0.66	0.927487637154498	1	0.988	NA	CCNI	FALSE
ovary	4	FGC	0.829	0.869831017034633	0.658	0.869831017034633	0.697	0.075	NA	RAD9B	FALSE
ovary	4	FGC	0.828	1.04870006624918	0.656	1.04870006624918	0.816	0.279	NA	HIST1H1A	FALSE
ovary	4	FGC	0.827	0.752799501783911	0.654	0.752799501783911	0.684	0.048	NA	TEX13D	FALSE
ovary	4	FGC	0.826	0.989344768382499	0.652	0.989344768382499	0.684	0.052	NA	ESRP1	FALSE
ovary	4	FGC	0.826	0.972783950991345	0.652	0.972783950991345	0.961	0.821	NA	LAMC1	FALSE
ovary	4	FGC	0.826	0.875253340632577	0.652	0.875253340632577	0.75	0.168	NA	KIF11	FALSE
ovary	4	FGC	0.826	0.819049697350875	0.652	0.819049697350875	0.921	0.676	NA	USP37	FALSE
ovary	4	FGC	0.826	0.741248451433506	0.652	0.741248451433506	0.974	0.856	NA	KPNA2	FALSE
ovary	4	FGC	0.826	0.740566765904603	0.652	0.740566765904603	0.934	0.749	NA	MPHOSPH10	FALSE
ovary	4	FGC	0.825	0.78878452318441	0.65	0.78878452318441	0.684	0.053	NA	FAM9C	FALSE
ovary	4	FGC	0.824	0.841407758787004	0.648	0.841407758787004	0.684	0.054	NA	SPATA22	FALSE
ovary	4	FGC	0.824	0.738564279539178	0.648	0.738564279539178	0.776	0.254	NA	CCT6B	FALSE
ovary	4	FGC	0.823	0.926797719474275	0.646	0.926797719474275	0.895	0.726	NA	NOL8	TRUE
ovary	4	FGC	0.823	0.704971304869105	0.646	0.704971304869105	0.842	0.452	NA	ENTPD4	TRUE
ovary	4	FGC	0.822	1.01503903434307	0.644	1.01503903434307	0.908	0.64	NA	KAT14	FALSE
ovary	4	FGC	0.822	0.786173399339533	0.644	0.786173399339533	0.974	0.917	NA	BAZ1B	TRUE
ovary	4	FGC	0.822	0.714110414762231	0.644	0.714110414762231	0.921	0.765	NA	DNAJC2	FALSE
ovary	4	FGC	0.82	1.26559569717349	0.64	1.26559569717349	0.947	0.931	NA	HIST1H4C	FALSE
ovary	4	FGC	0.82	1.06487906557716	0.64	1.06487906557716	0.842	0.342	NA	ZHX3	TRUE
ovary	4	FGC	0.82	1.00798563248063	0.64	1.00798563248063	0.974	0.972	NA	WNK1	FALSE
ovary	4	FGC	0.82	0.827822231378109	0.64	0.827822231378109	0.908	0.565	NA	STK39	FALSE
ovary	4	FGC	0.82	0.767533342515185	0.64	0.767533342515185	0.855	0.438	NA	RAB28	FALSE
ovary	4	FGC	0.819	1.37515689413741	0.638	1.37515689413741	0.908	0.673	NA	RNF168	FALSE
ovary	4	FGC	0.819	1.05634022514249	0.638	1.05634022514249	0.934	0.781	NA	NARF	FALSE
ovary	4	FGC	0.818	0.755590563387445	0.636	0.755590563387445	0.842	0.303	NA	CCDC136	FALSE
ovary	4	FGC	0.818	0.722154327449273	0.636	0.722154327449273	0.921	0.735	NA	RARS	FALSE
ovary	4	FGC	0.817	0.742476920983017	0.634	0.742476920983017	0.684	0.075	NA	TEX101	FALSE
ovary	4	FGC	0.817	0.727206379977973	0.634	0.727206379977973	0.974	0.973	NA	EIF5B	FALSE
ovary	4	FGC	0.816	0.924238747719537	0.632	0.924238747719537	0.908	0.856	NA	MSL1	TRUE
ovary	4	FGC	0.813	1.01330294908692	0.626	1.01330294908692	0.684	0.077	NA	DNAH12	FALSE
ovary	4	FGC	0.813	0.969253594557967	0.626	0.969253594557967	0.961	0.956	NA	CCDC88A	FALSE
ovary	4	FGC	0.812	1.12428951129504	0.624	1.12428951129504	0.684	0.1	NA	SHCBP1	FALSE
ovary	4	FGC	0.812	0.852484923699799	0.624	0.852484923699799	0.974	0.819	NA	ESF1	FALSE
ovary	4	FGC	0.81	0.932251012565536	0.62	0.932251012565536	0.658	0.064	NA	SHCBP1L	FALSE
ovary	4	FGC	0.81	0.904191934600685	0.62	0.904191934600685	0.974	0.969	NA	KDM5B	FALSE
ovary	4	FGC	0.81	0.872322887753836	0.62	0.872322887753836	0.934	0.865	NA	ZCCHC17	FALSE
ovary	4	FGC	0.808	0.799701505155419	0.616	0.799701505155419	0.921	0.751	NA	MYO9A	FALSE
ovary	4	FGC	0.808	0.763456085460294	0.616	0.763456085460294	0.921	0.745	NA	CCDC93	FALSE
ovary	4	FGC	0.808	0.739275046997218	0.616	0.739275046997218	0.895	0.613	NA	TRMT6	FALSE
ovary	4	FGC	0.808	0.718308909628002	0.616	0.718308909628002	0.711	0.133	NA	BIRC5	FALSE
ovary	4	FGC	0.807	0.850366564254197	0.614	0.850366564254197	0.947	0.896	NA	DNM1L	FALSE
ovary	4	FGC	0.806	0.793327896198086	0.612	0.793327896198086	0.987	0.82	NA	CKS2	FALSE
ovary	4	FGC	0.806	0.761793866450459	0.612	0.761793866450459	0.947	0.823	NA	DCTN1	TRUE
ovary	4	FGC	0.805	0.937729823120446	0.61	0.937729823120446	0.947	0.847	NA	FBXW7	FALSE
ovary	4	FGC	0.805	0.695426826533368	0.61	0.695426826533368	0.908	0.666	NA	RAD17	FALSE
ovary	4	FGC	0.804	0.837963959019584	0.608	0.837963959019584	0.895	0.659	NA	ZNF281	TRUE
ovary	4	FGC	0.804	0.730610963066932	0.608	0.730610963066932	0.947	0.811	NA	IARS	FALSE
ovary	4	FGC	0.804	0.709757217479748	0.608	0.709757217479748	0.908	0.736	NA	ACTL6A	FALSE
ovary	4	FGC	0.803	1.25175297986011	0.606	1.25175297986011	0.921	0.572	NA	TUBA1C	FALSE
ovary	4	FGC	0.803	0.758817245621156	0.606	0.758817245621156	0.671	0.085	NA	NCAPG	FALSE
ovary	4	FGC	0.803	0.741625276146268	0.606	0.741625276146268	0.987	0.764	NA	EPB41L2	FALSE
ovary	4	FGC	0.802	0.816384482228545	0.604	0.816384482228545	0.737	0.209	NA	C9orf84	FALSE
ovary	4	FGC	0.8	0.972476655347431	0.6	0.972476655347431	0.776	0.288	NA	ASPM	FALSE
ovary	4	FGC	0.8	0.907050707684203	0.6	0.907050707684203	0.75	0.276	NA	CCDC152	FALSE
ovary	4	FGC	0.8	0.695570958140455	0.6	0.695570958140455	1	0.937	NA	NPC2	FALSE
ovary	4	FGC	0.799	0.922941225861801	0.598	0.922941225861801	0.934	0.931	NA	GIGYF2	TRUE
ovary	4	FGC	0.799	0.901006154084059	0.598	0.901006154084059	0.934	0.974	NA	GOLGA4	FALSE
ovary	4	FGC	0.799	0.820128381371077	0.598	0.820128381371077	0.987	0.898	NA	MAN1A2	FALSE
ovary	4	FGC	0.799	0.747671650528046	0.598	0.747671650528046	0.658	0.077	NA	SKA3	FALSE
ovary	4	FGC	0.797	0.718479231418955	0.594	0.718479231418955	0.842	0.474	NA	CENPJ	FALSE
ovary	4	FGC	0.796	0.831258814201793	0.592	0.831258814201793	0.868	0.65	NA	ATXN7	FALSE
ovary	4	FGC	0.795	0.869332536068883	0.59	0.869332536068883	0.934	0.98	NA	TERF2IP	FALSE
ovary	4	FGC	0.795	0.722756264484255	0.59	0.722756264484255	0.921	0.76	NA	HIGD1A	FALSE
ovary	4	FGC	0.794	0.734044197009856	0.588	0.734044197009856	0.974	0.746	NA	TMEM69	FALSE
ovary	4	FGC	0.792	0.713025862003061	0.584	0.713025862003061	0.632	0.075	NA	PAX6	FALSE
ovary	4	FGC	0.791	0.984118605245082	0.582	0.984118605245082	0.961	0.922	NA	CAPRIN2	FALSE
ovary	4	FGC	0.791	0.829304588351446	0.582	0.829304588351446	0.658	0.113	NA	CCNE2	FALSE
ovary	4	FGC	0.787	1.01659579655942	0.574	1.01659579655942	0.921	0.902	NA	CEP350	FALSE
ovary	4	FGC	0.787	0.713780252256393	0.574	0.713780252256393	0.855	0.58	NA	CRAMP1	FALSE
ovary	4	FGC	0.786	0.764474064753541	0.572	0.764474064753541	0.921	0.889	NA	RCN2	FALSE
ovary	4	FGC	0.785	0.769510491068255	0.57	0.769510491068255	0.947	0.79	NA	PPP1R13B	FALSE
ovary	4	FGC	0.785	0.722947446815257	0.57	0.722947446815257	0.855	0.432	NA	POLR3H	FALSE
ovary	4	FGC	0.782	0.848091753034996	0.564	0.848091753034996	1	0.94	NA	CALM3	FALSE
ovary	4	FGC	0.779	1.16484804778045	0.558	1.16484804778045	0.632	0.119	NA	SPDYA	FALSE
ovary	4	FGC	0.778	0.731471803715404	0.556	0.731471803715404	0.895	0.748	NA	AATF	FALSE
ovary	4	FGC	0.776	0.896650117504448	0.552	0.896650117504448	0.908	0.785	NA	TSPYL2	FALSE
ovary	4	FGC	0.775	1.83964469255853	0.55	1.83964469255853	0.671	0.198	NA	SYCP1	FALSE
ovary	4	FGC	0.775	0.846300764519588	0.55	0.846300764519588	0.934	0.891	NA	OFD1	FALSE
ovary	4	FGC	0.774	1.15510448233135	0.548	1.15510448233135	0.592	0.064	NA	NLRP7	FALSE
ovary	4	FGC	0.773	0.974282929733062	0.546	0.974282929733062	0.618	0.093	NA	ANHX	FALSE
ovary	4	FGC	0.773	0.711681870355241	0.546	0.711681870355241	0.961	0.958	NA	RB1CC1	FALSE
ovary	4	FGC	0.773	0.694609615052714	0.546	0.694609615052714	0.895	0.686	NA	SCAPER	FALSE
ovary	4	FGC	0.77	0.89211633891939	0.54	0.89211633891939	0.776	0.356	NA	CCDC181	FALSE
ovary	4	FGC	0.77	0.838755829232683	0.54	0.838755829232683	0.579	0.055	NA	LDHAL6A	FALSE
ovary	4	FGC	0.768	0.741457308913346	0.536	0.741457308913346	0.974	0.955	NA	ARHGAP5	FALSE
ovary	4	FGC	0.768	0.73288741792732	0.536	0.73288741792732	0.566	0.036	NA	SYCE2	FALSE
ovary	4	FGC	0.759	0.783252046857941	0.518	0.783252046857941	0.934	0.899	NA	CKAP5	FALSE
ovary	4	FGC	0.759	0.74658608543242	0.518	0.74658608543242	0.684	0.259	NA	ANLN	FALSE
ovary	4	FGC	0.758	0.80922801976981	0.516	0.80922801976981	0.908	0.718	NA	CCNDBP1	FALSE
ovary	4	FGC	0.758	0.771642723687483	0.516	0.771642723687483	0.539	0.029	NA	FAM186B	FALSE
ovary	4	FGC	0.758	0.699105154124481	0.516	0.699105154124481	0.921	0.659	NA	ANAPC15	FALSE
ovary	4	FGC	0.756	0.737384603458361	0.512	0.737384603458361	0.895	0.775	NA	ARHGAP21	FALSE
ovary	4	FGC	0.756	0.717438220014452	0.512	0.717438220014452	1	0.986	NA	PDIA6	FALSE
ovary	4	FGC	0.748	0.827886921767222	0.496	0.827886921767222	0.895	0.823	NA	ZNF770	FALSE
ovary	4	FGC	0.747	0.888337448368468	0.494	0.888337448368468	0.605	0.159	NA	DNAH3	FALSE
ovary	4	FGC	0.746	0.906899132305356	0.492	0.906899132305356	0.882	0.715	NA	TRAFD1	FALSE
ovary	4	FGC	0.745	0.788515316319247	0.49	0.788515316319247	0.842	0.722	NA	RBL2	FALSE
ovary	4	FGC	0.744	0.748247708822051	0.488	0.748247708822051	0.526	0.058	NA	SPO11	FALSE
ovary	4	FGC	0.743	0.696611406573191	0.486	0.696611406573191	0.855	0.619	NA	MSL2	FALSE
ovary	4	FGC	0.741	1.07125664094634	0.482	1.07125664094634	0.974	0.96	NA	SMS	FALSE
ovary	4	FGC	0.74	0.790569703299266	0.48	0.790569703299266	0.513	0.045	NA	BEND2	FALSE
ovary	4	FGC	0.735	0.765493981791454	0.47	0.765493981791454	0.711	0.292	NA	RIMS1	FALSE
ovary	4	FGC	0.715	1.07203491569796	0.43	1.07203491569796	0.882	0.789	NA	JARID2	FALSE
ovary	4	FGC	0.715	0.84567229048723	0.43	0.84567229048723	1	0.984	NA	TUBB4B	FALSE
ovary	4	FGC	0.712	0.720984235992486	0.424	0.720984235992486	0.868	0.701	NA	ZHX1	FALSE
ovary	4	FGC	0.708	0.995529977244621	0.416	0.99552997724462	0.474	0.073	NA	RAD51AP2	FALSE
ovary	4	FGC	0.705	0.851168468033391	0.41	0.851168468033391	0.921	0.888	NA	CTSL	FALSE
ovary	4	FGC	0.705	0.774097668343195	0.41	0.774097668343195	0.908	0.942	NA	HMGB2	FALSE
ovary	5	Granulosa-R-CALB2	0.996	2.27730125184241	0.992	2.27730125184241	1	0.394	NA	PODXL	FALSE
ovary	5	Granulosa-R-CALB2	0.994	2.34674857732013	0.988	2.34674857732013	1	0.289	NA	KRT19	FALSE
ovary	5	Granulosa-R-CALB2	0.983	1.55958694870515	0.966	1.55958694870515	1	0.787	NA	WNT2B	FALSE
ovary	5	Granulosa-R-CALB2	0.978	1.08649821702731	0.956	1.08649821702731	0.985	0.344	NA	MYRF	FALSE
ovary	5	Granulosa-R-CALB2	0.966	0.956130325118922	0.932	0.956130325118922	1	0.34	NA	BNC1	FALSE
ovary	5	Granulosa-R-CALB2	0.959	1.73094861921025	0.918	1.73094861921025	1	0.764	NA	SFRP1	TRUE
ovary	5	Granulosa-R-CALB2	0.954	1.271546101976	0.908	1.271546101976	1	0.755	NA	PALLD	TRUE
ovary	5	Granulosa-R-CALB2	0.942	1.32059859480014	0.884	1.32059859480014	0.926	0.194	NA	CALB2	TRUE
ovary	5	Granulosa-R-CALB2	0.931	1.07147940211132	0.862	1.07147940211132	0.971	0.276	NA	ANXA2	FALSE
ovary	5	Granulosa-R-CALB2	0.931	0.737759290398664	0.862	0.737759290398664	1	0.997	NA	RPL10A	FALSE
ovary	5	Granulosa-R-CALB2	0.928	1.21529789118542	0.856	1.21529789118542	1	0.877	NA	LGALS8	TRUE
ovary	5	Granulosa-R-CALB2	0.924	0.842333728482381	0.848	0.842333728482381	0.985	0.513	NA	WNT5A	FALSE
ovary	5	Granulosa-R-CALB2	0.921	1.1676549357863	0.842	1.1676549357863	0.912	0.2	NA	SPOCK1	TRUE
ovary	5	Granulosa-R-CALB2	0.919	0.977846745672134	0.838	0.977846745672134	1	0.823	NA	TPD52L1	TRUE
ovary	5	Granulosa-R-CALB2	0.915	0.712390902510778	0.83	0.712390902510778	0.838	0.014	NA	CARNS1	FALSE
ovary	5	Granulosa-R-CALB2	0.912	0.904870663930982	0.824	0.904870663930982	1	0.786	NA	ALCAM	TRUE
ovary	5	Granulosa-R-CALB2	0.906	0.942070827639088	0.812	0.942070827639088	0.985	0.827	NA	CDK6	FALSE
ovary	5	Granulosa-R-CALB2	0.889	0.886143687358123	0.778	0.886143687358123	0.956	0.474	NA	PTGS1	FALSE
ovary	5	Granulosa-R-CALB2	0.887	0.791780029117733	0.774	0.791780029117733	1	0.763	NA	MAGI1	FALSE
ovary	5	Granulosa-R-CALB2	0.884	0.900127579609865	0.768	0.900127579609865	0.838	0.143	NA	CLDN1	FALSE
ovary	5	Granulosa-R-CALB2	0.884	0.850722912158448	0.768	0.850722912158448	0.941	0.44	NA	HTRA1	FALSE
ovary	5	Granulosa-R-CALB2	0.882	0.99185859055507	0.764	0.99185859055507	0.912	0.345	NA	CDH11	FALSE
ovary	5	Granulosa-R-CALB2	0.882	0.788966683037905	0.764	0.788966683037905	0.809	0.074	NA	SBSPON	FALSE
ovary	5	Granulosa-R-CALB2	0.882	0.731192652148986	0.764	0.731192652148986	0.897	0.249	NA	PTRF	FALSE
ovary	5	Granulosa-R-CALB2	0.88	0.798778698347394	0.76	0.798778698347394	0.941	0.474	NA	CSRP1	FALSE
ovary	5	Granulosa-R-CALB2	0.879	1.03930171875582	0.758	1.03930171875582	0.853	0.168	NA	BMP4	FALSE
ovary	5	Granulosa-R-CALB2	0.877	0.70702772739313	0.754	0.70702772739313	0.912	0.336	NA	REEP1	FALSE
ovary	5	Granulosa-R-CALB2	0.871	0.727653325342072	0.742	0.727653325342072	0.926	0.5	NA	IFITM3	FALSE
ovary	5	Granulosa-R-CALB2	0.869	0.925117599521378	0.738	0.925117599521378	0.765	0.043	NA	EPS8L1	FALSE
ovary	5	Granulosa-R-CALB2	0.866	0.757562824123872	0.732	0.757562824123872	0.926	0.364	NA	C22orf29	FALSE
ovary	5	Granulosa-R-CALB2	0.863	1.30832987794464	0.726	1.30832987794464	0.971	0.549	NA	ANXA1	FALSE
ovary	5	Granulosa-R-CALB2	0.863	0.808846550106531	0.726	0.808846550106531	1	0.946	NA	ODC1	FALSE
ovary	5	Granulosa-R-CALB2	0.862	0.737654943722243	0.724	0.737654943722243	1	0.992	NA	RPS14	FALSE
ovary	5	Granulosa-R-CALB2	0.857	0.888229049407049	0.714	0.888229049407049	0.985	0.615	NA	FRMD4B	FALSE
ovary	5	Granulosa-R-CALB2	0.854	0.790095060816008	0.708	0.790095060816008	0.971	0.688	NA	THSD4	FALSE
ovary	5	Granulosa-R-CALB2	0.853	0.90581943958351	0.706	0.90581943958351	0.941	0.679	NA	TPM2	FALSE
ovary	5	Granulosa-R-CALB2	0.853	0.695128022943538	0.706	0.695128022943538	1	0.766	NA	CLIC4	FALSE
ovary	5	Granulosa-R-CALB2	0.851	0.777399693684974	0.702	0.777399693684974	0.926	0.615	NA	REC8	FALSE
ovary	5	Granulosa-R-CALB2	0.849	0.721130194901398	0.698	0.721130194901398	0.941	0.718	NA	GABRG1	FALSE
ovary	5	Granulosa-R-CALB2	0.848	1.12909075939717	0.696	1.12909075939717	0.941	0.615	NA	TIMP3	FALSE
ovary	5	Granulosa-R-CALB2	0.843	0.856852999775523	0.686	0.856852999775523	0.926	0.654	NA	DOCK11	FALSE
ovary	5	Granulosa-R-CALB2	0.843	0.725472828163564	0.686	0.725472828163564	1	0.945	NA	COL11A1	TRUE
ovary	5	Granulosa-R-CALB2	0.842	0.699608114927809	0.684	0.699608114927809	1	0.948	NA	PBX1	FALSE
ovary	5	Granulosa-R-CALB2	0.831	0.737684119599613	0.662	0.737684119599613	1	0.949	NA	EZR	FALSE
ovary	5	Granulosa-R-CALB2	0.826	1.23047677790525	0.652	1.23047677790525	0.882	0.476	NA	SFRP2	FALSE
ovary	5	Granulosa-R-CALB2	0.825	0.88883765363087	0.65	0.88883765363087	0.824	0.29	NA	RIMS1	FALSE
ovary	5	Granulosa-R-CALB2	0.821	0.754508963952633	0.642	0.754508963952633	0.941	0.562	NA	C1S	FALSE
ovary	5	Granulosa-R-CALB2	0.817	0.712060127000734	0.634	0.712060127000734	0.868	0.399	NA	KLF5	FALSE
ovary	5	Granulosa-R-CALB2	0.812	0.78494826837497	0.624	0.78494826837497	0.941	0.738	NA	HMCN1	TRUE
ovary	5	Granulosa-R-CALB2	0.794	0.702530008852596	0.588	0.702530008852596	0.912	0.604	NA	PRSS35	FALSE
ovary	5	Granulosa-R-CALB2	0.766	1.31855242469378	0.532	1.31855242469378	0.574	0.065	NA	C3	FALSE
ovary	5	Granulosa-R-CALB2	0.763	0.69549295141432	0.526	0.69549295141432	0.794	0.398	NA	CNGB3	FALSE
ovary	5	Granulosa-R-CALB2	0.709	0.701092793086854	0.418	0.701092793086854	0.559	0.17	NA	NPTX1	FALSE
ovary	6	Fibro-VCAN	0.999	4.2393917355879	0.998	4.2393917355879	1	0.297	NA	COL1A1	TRUE
ovary	6	Fibro-VCAN	0.998	1.86302636294742	0.996	1.86302636294742	1	0.101	NA	COL6A3	TRUE
ovary	6	Fibro-VCAN	0.995	2.82636812731574	0.99	2.82636812731574	1	0.132	NA	VCAN	TRUE
ovary	6	Fibro-VCAN	0.993	1.95467799945418	0.986	1.95467799945418	1	0.498	NA	COL5A2	TRUE
ovary	6	Fibro-VCAN	0.991	2.06344409674075	0.982	2.06344409674075	1	0.365	NA	OLFML3	TRUE
ovary	6	Fibro-VCAN	0.989	2.47621891035693	0.978	2.47621891035693	1	0.967	NA	COL3A1	TRUE
ovary	6	Fibro-VCAN	0.987	1.61394273556398	0.974	1.61394273556398	1	0.934	NA	VIM	TRUE
ovary	6	Fibro-VCAN	0.986	4.45343533699658	0.972	4.45343533699658	0.98	0.314	NA	COL1A2	TRUE
ovary	6	Fibro-VCAN	0.982	1.93281562576397	0.964	1.93281562576397	0.98	0.159	NA	PDGFRA	TRUE
ovary	6	Fibro-VCAN	0.971	1.89210013173496	0.942	1.89210013173496	0.98	0.613	NA	FSTL1	TRUE
ovary	6	Fibro-VCAN	0.969	1.62098117664911	0.938	1.62098117664911	0.98	0.427	NA	LGALS1	TRUE
ovary	6	Fibro-VCAN	0.966	2.90185512900504	0.932	2.90185512900504	0.94	0.099	NA	SPARCL1	TRUE
ovary	6	Fibro-VCAN	0.966	2.27512849586371	0.932	2.27512849586371	0.98	0.577	NA	DCN	TRUE
ovary	6	Fibro-VCAN	0.964	1.51492128055488	0.928	1.51492128055488	1	0.595	NA	PXDN	FALSE
ovary	6	Fibro-VCAN	0.964	1.38942584158718	0.928	1.38942584158718	0.94	0.055	NA	LHFP	TRUE
ovary	6	Fibro-VCAN	0.963	2.69615800625415	0.926	2.69615800625415	0.96	0.419	NA	AKAP12	TRUE
ovary	6	Fibro-VCAN	0.963	2.08568100325392	0.926	2.08568100325392	1	0.958	NA	SPARC	FALSE
ovary	6	Fibro-VCAN	0.96	2.22207025387691	0.92	2.22207025387691	0.98	0.484	NA	IGF2	TRUE
ovary	6	Fibro-VCAN	0.956	2.0290278081771	0.912	2.0290278081771	1	0.683	NA	FBN1	TRUE
ovary	6	Fibro-VCAN	0.953	1.69771430502999	0.906	1.69771430502999	0.92	0.07	NA	ISLR	TRUE
ovary	6	Fibro-VCAN	0.946	1.07437474106857	0.892	1.07437474106857	0.98	0.923	NA	MAGED2	TRUE
ovary	6	Fibro-VCAN	0.945	1.97447941703986	0.89	1.97447941703986	0.92	0.159	NA	FBLN1	TRUE
ovary	6	Fibro-VCAN	0.943	1.16838282257248	0.886	1.16838282257248	0.9	0.074	NA	COL5A1	TRUE
