	nCell	nUMI	validCell	cellRatio	filter
LLfos-48D6.2	0	0	753	0	FALSE
C19orf35	0	0	753	0	FALSE
LINGO3	0	0	753	0	FALSE
LSM7	19	62	753	0.0252324037184595	TRUE
SPPL2B	48	51	753	0.0637450199203187	TRUE
TMPRSS9	1	1	753	0.00132802124833997	FALSE
TIMM13	116	235	753	0.154050464807437	TRUE
LMNB2	47	79	753	0.0624169986719788	TRUE
MIR7108	0	0	753	0	FALSE
LINC01775	0	0	753	0	FALSE
GADD45B	544	3650	753	0.722443559096946	TRUE
RNU6-993P	0	0	753	0	FALSE
GNG7	37	47	753	0.049136786188579	TRUE
ELOCP28	2	3	753	0.00265604249667995	FALSE
RN7SL121P	1	1	753	0.00132802124833997	FALSE
CTC-265F19.2	1	1	753	0.00132802124833997	FALSE
MIR7850	0	0	753	0	FALSE
CTC-265F19.3	2	2	753	0.00265604249667995	FALSE
CTC-265F19.1	1	1	753	0.00132802124833997	FALSE
AC006538.8	0	0	753	0	FALSE
DIRAS1	7	9	753	0.00929614873837981	FALSE
AC006538.4	0	0	753	0	FALSE
AC006538.1	5	9	753	0.00664010624169987	FALSE
SLC39A3	13	18	753	0.0172642762284197	TRUE
SGTA	7	9	753	0.00929614873837981	FALSE
THOP1	15	18	753	0.0199203187250996	TRUE
ZNF554	40	55	753	0.0531208499335989	TRUE
ZNF555	87	304	753	0.115537848605578	TRUE
AC006130.3	0	0	753	0	FALSE
ZNF556	21	36	753	0.0278884462151394	TRUE
AC006130.4	0	0	753	0	FALSE
AC119403.1	0	0	753	0	FALSE
ZNF57	76	191	753	0.100929614873838	TRUE
AC006277.2	4	8	753	0.00531208499335989	FALSE
ZNF77	45	81	753	0.0597609561752988	TRUE
AC006277.3	0	0	753	0	FALSE
TLE6	5	6	753	0.00664010624169987	FALSE
TLE2	94	193	753	0.124833997343958	TRUE
AC005944.2	2	2	753	0.00265604249667995	FALSE
AES	120	167	753	0.159362549800797	TRUE
GNA11	90	147	753	0.119521912350598	TRUE
AC005262.3	0	0	753	0	FALSE
AC005262.2	3	3	753	0.00398406374501992	FALSE
AC005262.4	0	0	753	0	FALSE
GNA15	27	63	753	0.0358565737051793	TRUE
AC005264.2	0	0	753	0	FALSE
S1PR4	0	0	753	0	FALSE
NCLN	12	14	753	0.0159362549800797	TRUE
CELF5	6	6	753	0.00796812749003984	FALSE
AC010649.1	0	0	753	0	FALSE
AC007792.1	0	1	753	0	FALSE
NFIC	317	650	753	0.420982735723772	TRUE
AC005514.2	2	2	753	0.00265604249667995	FALSE
SMIM24	0	0	753	0	FALSE
DOHH	2	7	753	0.00265604249667995	FALSE
FZR1	23	36	753	0.0305444887118194	TRUE
MFSD12	83	136	753	0.110225763612218	TRUE
C19orf71	0	0	753	0	FALSE
AC005786.7	0	0	753	0	FALSE
AC005786.5	0	0	753	0	FALSE
AC005786.6	1	1	753	0.00132802124833997	FALSE
AC005786.3	1	1	753	0.00132802124833997	FALSE
HMG20B	26	32	753	0.0345285524568393	TRUE
GIPC3	18	31	753	0.0239043824701195	TRUE
TBXA2R	7	7	753	0.00929614873837981	FALSE
CACTIN-AS1	0	0	753	0	FALSE
CACTIN	1	1	753	0.00132802124833997	FALSE
PIP5K1C	72	102	753	0.0956175298804781	TRUE
AC004637.1	0	0	753	0	FALSE
TJP3	11	15	753	0.0146082337317397	TRUE
APBA3	3	3	753	0.00398406374501992	FALSE
AC005954.4	1	1	753	0.00132802124833997	FALSE
AC005954.3	0	0	753	0	FALSE
MRPL54	23	27	753	0.0305444887118194	TRUE
RAX2	0	0	753	0	FALSE
AC005777.3	0	0	753	0	FALSE
MATK	0	2	753	0	FALSE
ZFR2	0	0	753	0	FALSE
FTLP5	0	0	753	0	FALSE
ATCAY	22	149	753	0.0292164674634794	TRUE
RN7SL202P	14	15	753	0.0185922974767596	TRUE
NMRK2	0	0	753	0	FALSE
DAPK3	18	32	753	0.0239043824701195	TRUE
MIR637	0	0	753	0	FALSE
EEF2	751	11825	753	0.99734395750332	TRUE
PIAS4	16	23	753	0.0212483399734396	TRUE
ZBTB7A	545	3505	753	0.723771580345286	TRUE
CTD-2622I13.3	0	0	753	0	FALSE
MAP2K2	25	30	753	0.0332005312084993	TRUE
CREB3L3	0	0	753	0	FALSE
SIRT6	5	6	753	0.00664010624169987	FALSE
ANKRD24	3	4	753	0.00398406374501992	FALSE
EBI3	0	0	753	0	FALSE
AC005578.3	3	3	753	0.00398406374501992	FALSE
CCDC94	13	23	753	0.0172642762284197	TRUE
SHD	1	2	753	0.00132802124833997	FALSE
TMIGD2	2	3	753	0.00265604249667995	FALSE
FSD1	2	3	753	0.00265604249667995	FALSE
STAP2	100	194	753	0.132802124833997	TRUE
AC007292.7	0	1	753	0	FALSE
MPND	23	30	753	0.0305444887118194	TRUE
AC007292.4	2	2	753	0.00265604249667995	FALSE
EIF1P6	4	4	753	0.00531208499335989	FALSE
AC007292.3	13	18	753	0.0172642762284197	TRUE
SH3GL1	44	59	753	0.0584329349269588	TRUE
AC007292.6	2	2	753	0.00265604249667995	FALSE
CHAF1A	57	110	753	0.0756972111553785	TRUE
CTB-50L17.5	0	0	753	0	FALSE
UBXN6	52	81	753	0.0690571049136786	TRUE
MIR4746	0	0	753	0	FALSE
CTB-50L17.7	0	0	753	0	FALSE
CTB-50L17.8	12	25	753	0.0159362549800797	TRUE
CTB-50L17.9	0	0	753	0	FALSE
CTB-50L17.16	15	33	753	0.0199203187250996	TRUE
CTB-50L17.10	23	66	753	0.0305444887118194	TRUE
PLIN4	3	4	753	0.00398406374501992	FALSE
PLIN5	9	15	753	0.0119521912350598	TRUE
CTB-50L17.14	1	1	753	0.00132802124833997	FALSE
LRG1	26	61	753	0.0345285524568393	TRUE
SEMA6B	4	4	753	0.00531208499335989	FALSE
CTB-50L17.2	0	0	753	0	FALSE
TNFAIP8L1	94	343	753	0.124833997343958	TRUE
MYDGF	81	110	753	0.107569721115538	TRUE
AC005339.2	2	2	753	0.00265604249667995	FALSE
DPP9	130	207	753	0.172642762284197	TRUE
DPP9-AS1	0	0	753	0	FALSE
MIR7-3HG	1	1	753	0.00132802124833997	FALSE
MIR7-3	0	0	753	0	FALSE
AC005523.3	0	0	753	0	FALSE
FEM1A	253	511	753	0.335989375830013	TRUE
AC005523.2	6	9	753	0.00796812749003984	FALSE
TICAM1	23	32	753	0.0305444887118194	TRUE
CTC-518P12.6	15	17	753	0.0199203187250996	TRUE
PLIN3	425	1037	753	0.564409030544489	TRUE
ARRDC5	0	0	753	0	FALSE
UHRF1	18	23	753	0.0239043824701195	TRUE
MIR4747	0	0	753	0	FALSE
KDM4B	123	245	753	0.163346613545817	TRUE
PTPRS	115	272	753	0.152722443559097	TRUE
CTC-482H14.5	0	0	753	0	FALSE
RPL32P34	0	0	753	0	FALSE
LLNLR-304G9.1	1	1	753	0.00132802124833997	FALSE
ZNRF4	0	0	753	0	FALSE
TINCR	121	335	753	0.160690571049137	TRUE
SNRPEP4	9	10	753	0.0119521912350598	TRUE
SAFB2	378	1261	753	0.50199203187251	TRUE
SAFB	216	609	753	0.286852589641434	TRUE
RPL36	738	7146	753	0.9800796812749	TRUE
C19orf70	20	22	753	0.0265604249667995	TRUE
HSD11B1L	34	39	753	0.0451527224435591	TRUE
LONP1	26	46	753	0.0345285524568393	TRUE
CATSPERD	4	4	753	0.00531208499335989	FALSE
PRR22	0	0	753	0	FALSE
CTB-54O9.9	0	0	753	0	FALSE
DUS3L	5	6	753	0.00664010624169987	FALSE
NRTN	0	0	753	0	FALSE
FUT6	18	39	753	0.0239043824701195	TRUE
FUT3	78	476	753	0.103585657370518	TRUE
AC024592.9	0	0	753	0	FALSE
FUT5	0	0	753	0	FALSE
AC024592.12	0	0	753	0	FALSE
NDUFA11	70	90	753	0.0929614873837981	TRUE
AC104532.3	0	0	753	0	FALSE
AC104532.2	0	0	753	0	FALSE
VMAC	12	14	753	0.0159362549800797	TRUE
AC104532.4	17	32	753	0.0225763612217795	TRUE
CAPS	10	32	753	0.0132802124833997	TRUE
RANBP3	111	156	753	0.147410358565737	TRUE
CTC-232P5.1	3	3	753	0.00398406374501992	FALSE
RFX2	69	206	753	0.0916334661354582	TRUE
CTC-232P5.3	0	0	753	0	FALSE
CTC-232P5.4	0	0	753	0	FALSE
CTB-66B24.1	2	2	753	0.00265604249667995	FALSE
ACSBG2	3	3	753	0.00398406374501992	FALSE
CTC-503J8.2	0	0	753	0	FALSE
CTC-503J8.9	0	0	753	0	FALSE
MLLT1	61	74	753	0.0810092961487384	TRUE
CTC-503J8.4	0	0	753	0	FALSE
CTC-503J8.8	0	0	753	0	FALSE
ACER1	3	4	753	0.00398406374501992	FALSE
CTB-180A7.3	0	0	753	0	FALSE
CLPP	20	26	753	0.0265604249667995	TRUE
ALKBH7	19	35	753	0.0252324037184595	TRUE
PSPN	33	38	753	0.0438247011952191	TRUE
GTF2F1	235	659	753	0.312084993359894	TRUE
CTB-180A7.6	1	1	753	0.00132802124833997	FALSE
MIR6885	0	0	753	0	FALSE
MIR6790	0	0	753	0	FALSE
CTB-180A7.8	0	0	753	0	FALSE
KHSRP	79	107	753	0.104913678618858	TRUE
MIR3940	0	0	753	0	FALSE
SLC25A41	3	3	753	0.00398406374501992	FALSE
SLC25A23	58	86	753	0.0770252324037185	TRUE
CRB3	7	8	753	0.00929614873837981	FALSE
DENND1C	1	1	753	0.00132802124833997	FALSE
CTD-2396E7.11	8	10	753	0.0106241699867198	TRUE
TUBB4A	2	2	753	0.00265604249667995	FALSE
CTD-2396E7.9	0	0	753	0	FALSE
CTD-2396E7.10	0	0	753	0	FALSE
TNFSF9	62	88	753	0.0823373173970783	TRUE
CTD-2396E7.7	0	0	753	0	FALSE
CLIC4P2	0	0	753	0	FALSE
CD70	0	0	753	0	FALSE
RPL7P50	1	1	753	0.00132802124833997	FALSE
TNFSF14	6	33	753	0.00796812749003984	FALSE
C3	36	174	753	0.047808764940239	TRUE
CTD-3128G10.7	1	1	753	0.00132802124833997	FALSE
GPR108	54	79	753	0.0717131474103586	TRUE
MIR6791	0	0	753	0	FALSE
TRIP10	92	212	753	0.122177954847278	TRUE
CTD-3128G10.6	2	2	753	0.00265604249667995	FALSE
SH2D3A	38	58	753	0.050464807436919	TRUE
VAV1	2	4	753	0.00265604249667995	FALSE
ADGRE1	0	0	753	0	FALSE
CTC-312O10.3	0	0	753	0	FALSE
CTC-312O10.2	0	0	753	0	FALSE
ADGRE4P	1	1	753	0.00132802124833997	FALSE
RP11-1137G4.3	1	2	753	0.00132802124833997	FALSE
RP11-1137G4.4	1	2	753	0.00132802124833997	FALSE
RP11-1137G4.5	0	0	753	0	FALSE
CTB-25J19.1	0	0	753	0	FALSE
MBD3L5	0	0	753	0	FALSE
MBD3L4	0	0	753	0	FALSE
MBD3L2	0	0	753	0	FALSE
MBD3L3	0	0	753	0	FALSE
ZNF557	98	159	753	0.130146082337317	TRUE
INSR	537	2739	753	0.713147410358566	TRUE
CTB-133G6.1	0	0	753	0	FALSE
CTD-2207O23.3	0	0	753	0	FALSE
CTB-133G6.2	1	1	753	0.00132802124833997	FALSE
ARHGEF18	0	0	753	0	FALSE
PEX11G	4	9	753	0.00531208499335989	FALSE
C19orf45	1	1	753	0.00132802124833997	FALSE
CTD-2207O23.12	0	0	753	0	FALSE
ZNF358	7	9	753	0.00929614873837981	FALSE
CTD-2207O23.11	1	1	753	0.00132802124833997	FALSE
MCOLN1	15	31	753	0.0199203187250996	TRUE
CTD-2207O23.10	0	0	753	0	FALSE
PNPLA6	6	10	753	0.00796812749003984	FALSE
CAMSAP3	2	2	753	0.00265604249667995	FALSE
MIR6792	0	0	753	0	FALSE
XAB2	2	3	753	0.00265604249667995	FALSE
PET100	407	705	753	0.540504648074369	TRUE
CTD-3214H19.4	0	0	753	0	FALSE
PCP2	0	0	753	0	FALSE
CTD-3214H19.6	0	0	753	0	FALSE
STXBP2	13	48	753	0.0172642762284197	TRUE
RPS27AP19	0	0	753	0	FALSE
RETN	0	0	753	0	FALSE
MCEMP1	0	0	753	0	FALSE
CTD-3214H19.16	0	0	753	0	FALSE
TRAPPC5	3	4	753	0.00398406374501992	FALSE
FCER2	0	0	753	0	FALSE
CLEC4G	0	0	753	0	FALSE
CD209	1	1	753	0.00132802124833997	FALSE
RPL21P129	1	3	753	0.00132802124833997	FALSE
CLEC4M	5	5	753	0.00664010624169987	FALSE
CLEC4GP1	0	0	753	0	FALSE
EXOSC3P2	0	0	753	0	FALSE
EVI5L	8	11	753	0.0106241699867198	TRUE
PRR36	0	0	753	0	FALSE
CTD-3193O13.11	0	0	753	0	FALSE
LYPLA2P2	0	0	753	0	FALSE
RNA5SP463	0	0	753	0	FALSE
LRRC8E	80	260	753	0.106241699867198	TRUE
CTD-3193O13.12	5	7	753	0.00664010624169987	FALSE
MAP2K7	57	131	753	0.0756972111553785	TRUE
CTD-3193O13.13	0	0	753	0	FALSE
TGFBR3L	1	1	753	0.00132802124833997	FALSE
CTD-3193O13.1	0	0	753	0	FALSE
SNAPC2	8	9	753	0.0106241699867198	TRUE
CTXN1	0	0	753	0	FALSE
CTD-3193O13.8	0	0	753	0	FALSE
TIMM44	30	43	753	0.0398406374501992	TRUE
ELAVL1	192	306	753	0.254980079681275	TRUE
CTD-3193O13.14	0	0	753	0	FALSE
CTD-2325M2.1	1	1	753	0.00132802124833997	FALSE
CCL25	0	0	753	0	FALSE
FBN3	6	8	753	0.00796812749003984	FALSE
CTD-3020H12.3	0	0	753	0	FALSE
CERS4	18	34	753	0.0239043824701195	TRUE
CTD-3020H12.4	0	0	753	0	FALSE
CD320	5	5	753	0.00664010624169987	FALSE
CTD-2550O8.5	0	0	753	0	FALSE
NDUFA7	3	3	753	0.00398406374501992	FALSE
RPS28	663	2874	753	0.880478087649402	TRUE
KANK3	7	13	753	0.00929614873837981	FALSE
CTD-2550O8.7	25	25	753	0.0332005312084993	TRUE
ANGPTL4	74	111	753	0.098273572377158	TRUE
RAB11B-AS1	23	40	753	0.0305444887118194	TRUE
MIR4999	1	1	753	0.00132802124833997	FALSE
RAB11B	35	59	753	0.0464807436918991	TRUE
MARCH2	11	14	753	0.0146082337317397	TRUE
RP11-886P16.6	2	2	753	0.00265604249667995	FALSE
RP11-886P16.10	5	5	753	0.00664010624169987	FALSE
HNRNPM	678	3514	753	0.900398406374502	TRUE
PRAM1	5	7	753	0.00664010624169987	FALSE
ZNF414	23	34	753	0.0305444887118194	TRUE
MYO1F	8	12	753	0.0106241699867198	TRUE
AC092316.1	0	0	753	0	FALSE
AC130469.1	3	5	753	0.00398406374501992	FALSE
ADAMTS10	7	12	753	0.00929614873837981	FALSE
AC130469.2	0	0	753	0	FALSE
LINC01862	0	0	753	0	FALSE
AC092566.1	0	0	753	0	FALSE
AC093230.2	0	0	753	0	FALSE
ACTL9	0	0	753	0	FALSE
RPL23AP78	0	0	753	0	FALSE
OR2Z1	0	0	753	0	FALSE
CTD-2557P19.4	0	0	753	0	FALSE
ZNF558	129	180	753	0.171314741035857	TRUE
CTD-2529P6.3	0	0	753	0	FALSE
MBD3L1	0	0	753	0	FALSE
CTD-2529P6.4	0	0	753	0	FALSE
MUC16	22	190	753	0.0292164674634794	TRUE
BOLA3P2	0	0	753	0	FALSE
OR1M4P	0	0	753	0	FALSE
OR1M1	0	0	753	0	FALSE
OR7G2	0	0	753	0	FALSE
OR7G1	0	0	753	0	FALSE
OR7G15P	0	0	753	0	FALSE
OR7G3	0	0	753	0	FALSE
ZNF317	108	171	753	0.143426294820717	TRUE
ELOCP29	0	0	753	0	FALSE
OR7D2	0	0	753	0	FALSE
OR7E16P	0	0	753	0	FALSE
OR7E25P	0	0	753	0	FALSE
OR7D4	0	0	753	0	FALSE
OR7D1P	0	0	753	0	FALSE
OR7E24	0	0	753	0	FALSE
OR7E18P	0	0	753	0	FALSE
OR7E19P	0	0	753	0	FALSE
OR7H1P	0	0	753	0	FALSE
CTC-325H20.4	3	3	753	0.00398406374501992	FALSE
ZNF699	73	179	753	0.0969455511288181	TRUE
ZNF559	226	574	753	0.300132802124834	TRUE
ZNF559-ZNF177	2	2	753	0.00265604249667995	FALSE
CTC-325H20.7	0	0	753	0	FALSE
ZNF177	0	0	753	0	FALSE
CTC-325H20.8	3	5	753	0.00398406374501992	FALSE
ZNF266	184	403	753	0.244355909694555	TRUE
ZNF560	0	0	753	0	FALSE
CTC-543D15.3	0	0	753	0	FALSE
CTC-543D15.1	0	0	753	0	FALSE
ZNF426	388	1194	753	0.51527224435591	TRUE
CTC-543D15.8	8	9	753	0.0106241699867198	TRUE
ZNF121	250	613	753	0.332005312084993	TRUE
ZNF561	305	647	753	0.405046480743692	TRUE
ZNF561-AS1	84	159	753	0.111553784860558	TRUE
ZNF562	251	620	753	0.333333333333333	TRUE
RPS4XP22	0	0	753	0	FALSE
ZNF812P	13	26	753	0.0172642762284197	TRUE
CTD-3116E22.8	1	1	753	0.00132802124833997	FALSE
CTD-3116E22.6	2	2	753	0.00265604249667995	FALSE
CTD-3116E22.7	1	1	753	0.00132802124833997	FALSE
ZNF846	76	168	753	0.100929614873838	TRUE
CTD-2623N2.3	7	9	753	0.00929614873837981	FALSE
UBE2L4	0	0	753	0	FALSE
CTD-2623N2.5	0	0	753	0	FALSE
FBXL12	219	667	753	0.290836653386454	TRUE
RPL10P15	39	45	753	0.051792828685259	TRUE
UBL5	683	5154	753	0.907038512616202	TRUE
CTD-2623N2.11	38	43	753	0.050464807436919	TRUE
PIN1	20	29	753	0.0265604249667995	TRUE
OLFM2	7	8	753	0.00929614873837981	FALSE
COL5A3	97	155	753	0.128818061088977	TRUE
CTD-2553C6.1	0	0	753	0	FALSE
RDH8	4	4	753	0.00531208499335989	FALSE
C3P1	1	1	753	0.00132802124833997	FALSE
MIR5589	0	0	753	0	FALSE
C19orf66	63	120	753	0.0836653386454183	TRUE
CTD-2240E14.4	4	7	753	0.00531208499335989	FALSE
ANGPTL6	232	986	753	0.308100929614874	TRUE
PPAN-P2RY11	0	0	753	0	FALSE
PPAN	5	10	753	0.00664010624169987	FALSE
SNORD105	0	0	753	0	FALSE
SNORD105B	0	0	753	0	FALSE
P2RY11	42	58	753	0.0557768924302789	TRUE
EIF3G	111	177	753	0.147410358565737	TRUE
DNMT1	313	1334	753	0.415670650730412	TRUE
S1PR2	212	412	753	0.281540504648074	TRUE
MIR4322	0	0	753	0	FALSE
MRPL4	18	21	753	0.0239043824701195	TRUE
CTD-2369P2.5	1	2	753	0.00132802124833997	FALSE
CTD-2369P2.4	0	0	753	0	FALSE
ICAM1	65	247	753	0.0863213811420983	TRUE
CTD-2369P2.8	7	12	753	0.00929614873837981	FALSE
ICAM4	28	50	753	0.0371845949535193	TRUE
ICAM5	0	0	753	0	FALSE
ZGLP1	3	4	753	0.00398406374501992	FALSE
CTD-2369P2.10	12	14	753	0.0159362549800797	TRUE
FDX2	0	0	753	0	FALSE
CTD-2369P2.12	0	0	753	0	FALSE
RAVER1	3	9	753	0.00398406374501992	FALSE
AC114271.2	4	6	753	0.00531208499335989	FALSE
ICAM3	17	21	753	0.0225763612217795	TRUE
TYK2	51	73	753	0.0677290836653386	TRUE
CDC37	232	629	753	0.308100929614874	TRUE
MIR1181	0	0	753	0	FALSE
PDE4A	25	36	753	0.0332005312084993	TRUE
KEAP1	104	180	753	0.138114209827357	TRUE
CTC-429L19.3	0	1	753	0	FALSE
S1PR5	42	138	753	0.0557768924302789	TRUE
ATG4D	8	13	753	0.0106241699867198	TRUE
RNU7-140P	0	0	753	0	FALSE
MIR1238	0	0	753	0	FALSE
KRI1	80	353	753	0.106241699867198	TRUE
CDKN2D	125	373	753	0.166002656042497	TRUE
AP1M2	67	163	753	0.0889774236387782	TRUE
CTC-539A10.7	0	0	753	0	FALSE
SLC44A2	365	1160	753	0.48472775564409	TRUE
ILF3-AS1	450	1905	753	0.597609561752988	TRUE
ILF3	527	2435	753	0.699867197875166	TRUE
QTRT1	5	5	753	0.00664010624169987	FALSE
DNM2	181	909	753	0.240371845949535	TRUE
MIR638	0	0	753	0	FALSE
MIR4748	0	0	753	0	FALSE
MIR199A1	0	0	753	0	FALSE
MIR6793	0	0	753	0	FALSE
TMED1	34	100	753	0.0451527224435591	TRUE
C19orf38	6	8	753	0.00796812749003984	FALSE
AC007229.3	1	1	753	0.00132802124833997	FALSE
CARM1	33	113	753	0.0438247011952191	TRUE
YIPF2	35	44	753	0.0464807436918991	TRUE
TIMM29	87	133	753	0.115537848605578	TRUE
SMARCA4	572	4569	753	0.759628154050465	TRUE
CTC-215O4.4	1	1	753	0.00132802124833997	FALSE
RN7SL192P	1	1	753	0.00132802124833997	FALSE
LDLR	376	2682	753	0.49933598937583	TRUE
MIR6886	0	0	753	0	FALSE
SPC24	18	79	753	0.0239043824701195	TRUE
KANK2	578	5065	753	0.767596281540505	TRUE
DOCK6	60	121	753	0.0796812749003984	TRUE
CTC-510F12.2	5	7	753	0.00664010624169987	FALSE
CTC-510F12.3	0	0	753	0	FALSE
CTC-510F12.7	30	49	753	0.0398406374501992	TRUE
ANGPTL8	0	0	753	0	FALSE
TSPAN16	2	6	753	0.00265604249667995	FALSE
CTC-510F12.4	49	72	753	0.0650730411686587	TRUE
RAB3D	374	1174	753	0.49667994687915	TRUE
CTC-510F12.6	77	124	753	0.102257636122178	TRUE
TMEM205	35	61	753	0.0464807436918991	TRUE
CCDC159	28	49	753	0.0371845949535193	TRUE
PLPPR2	9	10	753	0.0119521912350598	TRUE
CTD-2342J14.6	0	0	753	0	FALSE
SWSAP1	16	20	753	0.0212483399734396	TRUE
EPOR	3	3	753	0.00398406374501992	FALSE
RGL3	11	21	753	0.0146082337317397	TRUE
CCDC151	4	22	753	0.00531208499335989	FALSE
PRKCSH	28	43	753	0.0371845949535193	TRUE
ELAVL3	13	20	753	0.0172642762284197	TRUE
CTC-398G3.6	0	0	753	0	FALSE
ZNF653	0	0	753	0	FALSE
MIR7974	0	0	753	0	FALSE
ECSIT	89	288	753	0.118193891102258	TRUE
RN7SL833P	0	0	753	0	FALSE
CTC-398G3.1	1	1	753	0.00132802124833997	FALSE
CTC-398G3.2	12	14	753	0.0159362549800797	TRUE
CNN1	40	148	753	0.0531208499335989	TRUE
ELOF1	51	88	753	0.0677290836653386	TRUE
ZNF627	85	130	753	0.112881806108898	TRUE
ACP5	0	0	753	0	FALSE
GAPDHP76	0	0	753	0	FALSE
CTC-499B15.5	3	7	753	0.00398406374501992	FALSE
ZNF887P	3	5	753	0.00398406374501992	FALSE
HNRNPA1P10	159	209	753	0.211155378486056	TRUE
ZNF833P	0	0	753	0	FALSE
ZNF823	69	128	753	0.0916334661354582	TRUE
CTC-499B15.6	0	0	753	0	FALSE
CTC-499B15.1	0	0	753	0	FALSE
ZNF441	88	176	753	0.116865869853918	TRUE
CTC-499B15.7	0	0	753	0	FALSE
ZNF491	7	11	753	0.00929614873837981	FALSE
ZNF440	86	209	753	0.114209827357238	TRUE
CTC-499B15.8	0	0	753	0	FALSE
ZNF439	53	110	753	0.0703851261620186	TRUE
AC020951.1	3	6	753	0.00398406374501992	FALSE
ZNF69	33	62	753	0.0438247011952191	TRUE
ZNF700	78	115	753	0.103585657370518	TRUE
CTD-2006C1.13	0	0	753	0	FALSE
CTD-2006C1.12	3	3	753	0.00398406374501992	FALSE
ZNF763	19	36	753	0.0252324037184595	TRUE
CTD-2006C1.2	39	56	753	0.051792828685259	TRUE
RNA5SP464	0	0	753	0	FALSE
ZNF433	54	127	753	0.0717131474103586	TRUE
CTD-2006C1.10	0	0	753	0	FALSE
RNA5SP465	0	0	753	0	FALSE
ZNF878	16	22	753	0.0212483399734396	TRUE
ZNF844	251	794	753	0.333333333333333	TRUE
RNA5SP466	1	1	753	0.00132802124833997	FALSE
ZNF788	52	86	753	0.0690571049136786	TRUE
ZNF20	6	9	753	0.00796812749003984	FALSE
RSL24D1P8	7	14	753	0.00929614873837981	FALSE
RNA5SP467	0	0	753	0	FALSE
ZNF625-ZNF20	0	0	753	0	FALSE
CTC-359D24.3	4	4	753	0.00531208499335989	FALSE
ZNF625	2	2	753	0.00265604249667995	FALSE
ZNF136	128	261	753	0.169986719787517	TRUE
CTD-2666L21.1	16	41	753	0.0212483399734396	TRUE
ZNF44	228	944	753	0.302788844621514	TRUE
CTD-2666L21.3	0	0	753	0	FALSE
CTD-2666L21.2	0	0	753	0	FALSE
ZNF563	51	110	753	0.0677290836653386	TRUE
ZNF442	66	121	753	0.0876494023904383	TRUE
RPS29P23	1	1	753	0.00132802124833997	FALSE
CTD-3105H18.14	6	10	753	0.00796812749003984	FALSE
CTD-3105H18.4	0	0	753	0	FALSE
ZNF799	50	67	753	0.0664010624169987	TRUE
CTD-3105H18.16	0	0	753	0	FALSE
ZNF443	34	55	753	0.0451527224435591	TRUE
CTD-3105H18.18	0	0	753	0	FALSE
CTD-3105H18.7	0	0	753	0	FALSE
ZNF709	20	28	753	0.0265604249667995	TRUE
CTD-2192J16.17	0	0	753	0	FALSE
MTND2P40	1	1	753	0.00132802124833997	FALSE
MTCO1P27	0	0	753	0	FALSE
MTCO2P27	0	0	753	0	FALSE
MTATP6P27	0	0	753	0	FALSE
PPIAP20	0	0	753	0	FALSE
ZNF564	21	49	753	0.0278884462151394	TRUE
CTD-2192J16.20	0	0	753	0	FALSE
CTD-2192J16.21	0	0	753	0	FALSE
CTD-2192J16.11	1	1	753	0.00132802124833997	FALSE
PGK1P2	0	0	753	0	FALSE
ZNF490	14	20	753	0.0185922974767596	TRUE
ZNF791	371	1304	753	0.49269588313413	TRUE
RPL10P16	280	423	753	0.371845949535193	TRUE
CTD-2192J16.22	0	0	753	0	FALSE
MAN2B1	6	11	753	0.00796812749003984	FALSE
CTD-2192J16.24	0	0	753	0	FALSE
WDR83	9	11	753	0.0119521912350598	TRUE
WDR83OS	373	969	753	0.49535192563081	TRUE
DHPS	270	520	753	0.358565737051793	TRUE
CTD-2192J16.26	2	2	753	0.00265604249667995	FALSE
CTD-2659N19.11	0	0	753	0	FALSE
FBXW9	1	1	753	0.00132802124833997	FALSE
CTD-2659N19.2	0	0	753	0	FALSE
TNPO2	189	418	753	0.250996015936255	TRUE
CTD-2659N19.4	0	0	753	0	FALSE
C19orf43	276	565	753	0.366533864541833	TRUE
ASNA1	24	44	753	0.0318725099601594	TRUE
BEST2	1	1	753	0.00132802124833997	FALSE
HOOK2	142	256	753	0.188579017264276	TRUE
CTD-2659N19.9	0	0	753	0	FALSE
MIR5684	0	0	753	0	FALSE
JUNB	342	699	753	0.454183266932271	TRUE
PRDX2	266	573	753	0.353253652058433	TRUE
CTD-2659N19.10	0	0	753	0	FALSE
RNASEH2A	163	396	753	0.216467463479416	TRUE
CTD-2265O21.8	0	0	753	0	FALSE
RTBDN	0	0	753	0	FALSE
CTD-2265O21.3	0	0	753	0	FALSE
MAST1	3	6	753	0.00398406374501992	FALSE
MIR6794	0	0	753	0	FALSE
DNASE2	195	336	753	0.258964143426295	TRUE
CTD-2265O21.7	0	0	753	0	FALSE
KLF1	0	1	753	0	FALSE
GCDH	185	435	753	0.245683930942895	TRUE
RPS6P25	42	127	753	0.0557768924302789	TRUE
SYCE2	5	6	753	0.00664010624169987	FALSE
MIR5695	0	0	753	0	FALSE
FARSA	126	184	753	0.167330677290837	TRUE
FARSA-AS1	0	0	753	0	FALSE
CALR	688	7045	753	0.913678618857902	TRUE
MIR6515	0	0	753	0	FALSE
CTC-425F1.4	160	238	753	0.212483399734396	TRUE
RAD23A	266	491	753	0.353253652058433	TRUE
GADD45GIP1	48	70	753	0.0637450199203187	TRUE
DAND5	1	1	753	0.00132802124833997	FALSE
NFIX	548	2395	753	0.727755644090305	TRUE
CTC-239J10.1	0	0	753	0	FALSE
