cell	nGene	nUMI	orig.ident	percent.mito	batch	bigBatch	outer_id	inner_id	bigInner_id	res.1	cluster	tSNE_1	tSNE_2	ABratio	cleanReads	mpRatio	mitoRatio	ERCCratio	avgCor	doublet	filter	ident
XCX-10_59	3668	23206	.	0.0441265190037059	XCX-10	XCX	8	3	1-4	0	0	2.9619930623453	-10.3926652326968	0.982542711357968	1597599	0.9003	0.0439692558718708	0.16112598321908	0.353313473984446	FALSE	TRUE	LUM-1
XCX-10_61	6146	102017	.	0.0409049472146799	XCX-10	XCX	8	5	5-8	9	9	-41.1613645724503	3.99367584496141	0.991817662668774	9097424	0.8979	0.0406056301024628	0.0316485036732115	0.346133585336619	FALSE	TRUE	Neutrophil
XCX-10_62	4567	38782	.	0.028673095766077	XCX-10	XCX	8	6	5-8	1	1	7.67093844686543	0.642166971909471	0.977594787975861	2366806	0.8941	0.0286089171319046	0.0500841382460154	0.364364352246291	FALSE	TRUE	LUM-0
XCX-10_64	2210	12252	.	0.0186092066601371	XCX-10	XCX	8	8	5-8	0	0	7.0193548641201	-7.55232623418813	0.949006062725895	797273	0.8467	0.0185713122098232	0.170152653365163	0.312498343340698	FALSE	TRUE	LUM-1
XCX-10_65	3472	13678	.	0.0693083784178974	XCX-10	XCX	9	1	1-4	3	3	-26.3150233588776	-8.69099798260731	0.961204143021056	2122248	0.8539	0.0690861390467862	0.078857173002	0.33446209213509	FALSE	TRUE	T
XCX-10_67	2988	12103	.	0.0403205816739651	XCX-10	XCX	9	3	1-4	3	3	-23.6550428423277	-17.1331512450653	0.982352713981243	1609845	0.8971	0.0401811445039111	0.0860856049078051	0.32466061814956	FALSE	TRUE	T
XCX-10_69	2573	7827	.	0.0909671649418679	XCX-10	XCX	9	5	5-8	2	2	-4.03681619179233	22.2615629767564	0.975817901282095	1830234	0.8656	0.0903209438031206	0.133805071201412	0.309691177675369	FALSE	TRUE	LUM-2
XCX-10_70	2646	8653	.	0.104472437304981	XCX-10	XCX	9	6	5-8	11	11	16.8067617767865	24.4929932103443	0.957270430853524	1207109	0.8683	0.103967797584819	0.247354165367022	0.312726865721245	FALSE	TRUE	PECAM1
XCX-10_72	2305	7610	.	0.0806833114323259	XCX-10	XCX	9	8	5-8	0	0	7.94788848693511	-6.02882176197864	0.946922092499085	1171190	0.8649	0.0798959011060507	0.199345263901601	0.306532345863571	FALSE	TRUE	LUM-1
XCX-10_73	4193	17897	.	0.0383863217298989	XCX-10	XCX	10	1	1-4	0	0	-4.42848607414512	-1.66585351014296	0.96587366338559	2110706	0.8816	0.0382708484207008	0.0866610374495082	0.356843550511174	FALSE	TRUE	LUM-1
XCX-10_75	4121	17964	.	0.0313961255845023	XCX-10	XCX	10	3	1-4	1	1	7.50859811421464	0.130480661453978	0.980127003737489	1569609	0.9016	0.0313350741707873	0.0509522255447448	0.366916062832345	FALSE	TRUE	LUM-0
XCX-10_77	5202	37802	.	0.0531453362255965	XCX-10	XCX	10	5	5-8	9	9	-41.2565973462936	3.56009581903354	0.992720347508658	7371449	0.8818	0.0526109045199811	0.0461043894624954	0.329063270187797	FALSE	TRUE	Neutrophil
XCX-10_78	4151	21604	.	0.023653027217182	XCX-10	XCX	10	6	5-8	0	0	1.11284838108244	-7.9833666995223	0.983860950615805	2795938	0.8984	0.0236027713625866	0.07925087887504	0.358448263978283	FALSE	TRUE	LUM-1
XCX-10_80	2162	5878	.	0.0925484858795509	XCX-10	XCX	10	8	5-8	0	0	-0.830941065987175	-3.18986161264882	0.968567440869719	1516682	0.8774	0.0914900773629331	0.165410593584251	0.28874681904261	FALSE	TRUE	LUM-1
XCX-10_81	4226	32237	.	0.0370071656791885	XCX-10	XCX	11	1	1-4	2	2	-4.26503949201174	26.1345062698265	0.968737471083638	1977218	0.8775	0.0369418467826841	0.0726370739259254	0.361372837450988	FALSE	TRUE	LUM-2
XCX-10_82	3983	42300	.	0.0216548463356974	XCX-10	XCX	11	2	1-4	1	1	7.59516276378923	-9.80012633479253	0.973369086504478	2402418	0.8803	0.0216323446060835	0.0781929858102673	0.355963816907804	FALSE	TRUE	LUM-0
XCX-10_86	3675	32199	.	0.0431069287866083	XCX-10	XCX	11	6	5-8	3	3	-23.4026394494029	-12.3418016826076	0.985159070453315	2173722	0.894	0.0430280860561721	0.0862369949327981	0.33659481801869	FALSE	TRUE	T
XCX-10_88	4103	32807	.	0.0234096381869723	XCX-10	XCX	11	8	5-8	1	1	3.23918658709696	2.22956531740645	0.975402112550307	1752765	0.891	0.0233690360272639	0.0667212183395375	0.361529664665903	FALSE	TRUE	LUM-0
XCX-10_89	2197	7345	.	0.110959836623553	XCX-10	XCX	12	1	1-4	9	9	-34.5878348582248	-1.37285877016416	0.953279292765648	782758	0.8275	0.110284167794317	0.1657720148397	0.291648073581978	FALSE	TRUE	Neutrophil
XCX-10_90	2826	13070	.	0.0668706962509564	XCX-10	XCX	12	2	1-4	3	3	-24.8628029422046	-16.1524509776273	0.968189994303221	1487659	0.8689	0.0666158536585366	0.0911585705581253	0.309224231917701	FALSE	TRUE	T
XCX-10_93	4060	19263	.	0.0408555261381924	XCX-10	XCX	12	5	5-8	0	0	0.219647722505333	-1.89550772311443	0.980828744792085	1380691	0.8661	0.0407539744187251	0.0590913100814998	0.36119091540929	FALSE	TRUE	LUM-1
XCX-10_94	2740	9800	.	0.10530612244898	XCX-10	XCX	12	6	5-8	11	11	19.0805498747333	24.0361670242422	0.986696877525601	1880084	0.8748	0.104284559417947	0.112036513089317	0.296410608650661	FALSE	TRUE	PECAM1
XCX-10_95	3276	15150	.	0.0542574257425743	XCX-10	XCX	12	7	5-8	4	4	6.42529861703588	-29.6749785641618	0.988147675846574	1830173	0.8963	0.0539405472800052	0.0808014468521711	0.329692409483964	FALSE	TRUE	Ms-A
XCX-11_02	2752	8750	.	0.0502857142857143	XCX-11	XCX	1	2	1-4	0	0	-8.73258813874918	-3.25052553329639	0.95178996333717	1332059	0.8679	0.0501196035994988	0.119748161772913	0.325065657183481	FALSE	TRUE	LUM-1
XCX-11_05	3857	14642	.	0.0439830624231662	XCX-11	XCX	1	5	5-8	0	0	-0.0429485652293631	-7.92486744828166	0.986273951330662	2014956	0.8962	0.0438781767391156	0.0763604702388044	0.352977100350864	FALSE	TRUE	LUM-1
XCX-11_08	4431	18527	.	0.0328169698278189	XCX-11	XCX	1	8	5-8	1	1	0.67563561068082	6.48129127098666	0.980210148348271	2089440	0.9042	0.0327392170588552	0.0350503448671163	0.366196714484684	FALSE	TRUE	LUM-0
XCX-11_09	3263	11535	.	0.0413524057217165	XCX-11	XCX	2	1	1-4	0	0	-4.16279380501135	-4.66142304266336	0.958399648904394	1241424	0.8922	0.0412594066257244	0.0871339587734951	0.345752966054105	FALSE	TRUE	LUM-1
XCX-11_10	3643	12834	.	0.0363098020882032	XCX-11	XCX	2	2	1-4	1	1	12.2685913147855	-7.57142248334381	0.959032437129704	1702251	0.8933	0.0361913637775707	0.0887594444409082	0.346802257340539	FALSE	TRUE	LUM-0
XCX-11_11	3156	9577	.	0.0419755664613136	XCX-11	XCX	2	3	1-4	1	1	3.79056420030402	9.31494176281396	0.965339491867359	833941	0.892	0.0418096723868955	0.0723691201901247	0.348503985018678	FALSE	TRUE	LUM-0
XCX-11_13	3871	16025	.	0.0315132605304212	XCX-11	XCX	2	5	5-8	1	1	9.36115310523768	-0.406414913752131	0.99103987243097	2029725	0.8885	0.031450457744286	0.0583432716826229	0.356634984138042	FALSE	TRUE	LUM-0
XCX-11_14	3127	8854	.	0.0498079963858143	XCX-11	XCX	2	6	5-8	2	2	-2.84220217697179	23.6435665148373	0.958163172498729	1489432	0.886	0.0494173016584491	0.105062110204292	0.32543032303112	FALSE	TRUE	LUM-2
XCX-11_15	3768	16564	.	0.0273484665539725	XCX-11	XCX	2	7	5-8	1	1	10.2800996206179	-1.74086574017571	0.989272716342263	2428556	0.9054	0.0272973787285327	0.0703589044277056	0.357358115531556	FALSE	TRUE	LUM-0
XCX-11_16	2729	7587	.	0.0781600105443522	XCX-11	XCX	2	8	5-8	2	2	-4.70095537043508	21.3931835408464	0.960053616869344	1160739	0.8825	0.0772940563086549	0.12911676549921	0.31763952654199	FALSE	TRUE	LUM-2
XCX-11_17	3317	10343	.	0.065454897031809	XCX-11	XCX	3	1	1-4	6	6	0.357167647435983	14.309743947877	0.963028592861709	1437601	0.8784	0.0652090156039299	0.0911497857147633	0.332189556043233	FALSE	TRUE	LUM-Ms
XCX-11_21	2994	10127	.	0.0607287449392713	XCX-11	XCX	3	5	5-8	0	0	-1.78321495960476	-6.00933581710935	0.984895871792368	1430917	0.8833	0.0605612998522895	0.11093441290801	0.33561299232433	FALSE	TRUE	LUM-1
XCX-11_24	4070	13984	.	0.0173770022883295	XCX-11	XCX	3	8	5-8	1	1	6.8948491564012	4.69703053116075	0.968377911560072	1432492	0.8953	0.0173249679167261	0.0460793562924441	0.359169708218722	FALSE	TRUE	LUM-0
XCX-11_26	2986	11041	.	0.0637623403677203	XCX-11	XCX	4	2	1-4	0	0	-2.34747212138487	-11.5455673281581	0.948458335416503	1520165	0.8668	0.0635895583054828	0.0998216937306561	0.329798642278313	FALSE	TRUE	LUM-1
XCX-11_27	2969	8637	.	0.0732893365751997	XCX-11	XCX	4	3	1-4	6	6	-0.59353269519272	14.8555104056932	0.963291806946554	935770	0.8876	0.0729094678645473	0.111845414466927	0.325825603981095	FALSE	TRUE	LUM-Ms
XCX-11_29	4417	20523	.	0.0353749451834527	XCX-11	XCX	4	5	5-8	1	1	8.69805311197703	1.44240064275238	0.987679446178489	2643028	0.8997	0.0352924019250401	0.0431551332665126	0.36732479808376	FALSE	TRUE	LUM-0
XCX-11_30	3208	11761	.	0.0528866592976788	XCX-11	XCX	4	6	5-8	2	2	-3.19552305153315	23.5213480758315	0.976777322991843	2095630	0.8914	0.0526449214128781	0.0663353564951856	0.327867639341076	FALSE	TRUE	LUM-2
XCX-11_32	2914	9099	.	0.0414331245191779	XCX-11	XCX	4	8	5-8	0	0	1.4067453106171	-8.72788316203456	0.971617702235687	1200235	0.8888	0.0411661934920288	0.0992808894815782	0.333609762299506	FALSE	TRUE	LUM-1
XCX-11_33	4245	19051	.	0.0463492730040418	XCX-11	XCX	5	1	1-4	0	0	-2.14590072584262	-4.46084211950241	0.972384127046011	1737380	0.8916	0.0462836775343327	0.0541166957183541	0.366120572984218	FALSE	TRUE	LUM-1
XCX-11_34	3301	13141	.	0.0300585952362834	XCX-11	XCX	5	2	1-4	0	0	0.177360084616147	-2.2483409555583	0.964912033917617	1585073	0.8728	0.0299969623329283	0.0763245484697914	0.343512264817008	FALSE	TRUE	LUM-1
XCX-11_35	3612	11191	.	0.027790188544366	XCX-11	XCX	5	3	1-4	10	10	-4.57766362552771	32.1548061355343	0.981043043034647	1868370	0.9133	0.0275294325927237	0.0499197790676243	0.325848870330255	FALSE	TRUE	PDGFRA
XCX-11_37	3359	15317	.	0.0622184500881374	XCX-11	XCX	5	5	5-8	3	3	-22.9730378472624	-13.1357583112258	0.986618553133003	1831799	0.8914	0.061987771562378	0.0756690014062787	0.328539226342553	FALSE	TRUE	T
XCX-11_38	3882	17102	.	0.0506373523564495	XCX-11	XCX	5	6	5-8	2	2	-0.870697497093367	23.1538975635098	0.980593332311353	1850393	0.8984	0.0505044614218231	0.0718027178795125	0.347475663432196	FALSE	TRUE	LUM-2
XCX-11_41	3295	23193	.	0.076359246324322	XCX-11	XCX	6	1	1-4	9	9	-39.3950229119673	-0.939157798183474	0.969538613538368	2043253	0.8788	0.0757549833176491	0.0677189545346265	0.317123418611383	FALSE	TRUE	Neutrophil
XCX-11_42	1259	7497	.	0.0102707749766573	XCX-11	XCX	6	2	1-4	12	12	-20.08552210448	9.54527498383372	0.900224762477473	602398	0.766	0.0102584598987477	0.326293224994517	0.281462257994769	FALSE	TRUE	Erythrocyte
XCX-11_46	4102	26118	.	0.030936518875871	XCX-11	XCX	6	6	5-8	2	2	-1.92151229419334	24.3183135736999	0.971819464610728	1834457	0.9004	0.0308349870248817	0.0608208458208458	0.354745917701492	FALSE	TRUE	LUM-2
XCX-11_48	3045	14888	.	0.0415099408919936	XCX-11	XCX	6	8	5-8	0	0	-5.87270577455207	2.05132206006506	0.965927735164386	1087476	0.8912	0.0413682308052748	0.0937395165031308	0.338680443057502	FALSE	TRUE	LUM-1
XCX-11_49	3443	14068	.	0.0475547341484219	XCX-11	XCX	7	1	1-4	0	0	-3.78238094966727	-6.42544677997474	0.963762393546238	1472881	0.8792	0.0474434437273952	0.0925171062470834	0.337304977492704	FALSE	TRUE	LUM-1
XCX-11_50	3168	14238	.	0.0580840005618767	XCX-11	XCX	7	2	1-4	0	0	-2.3767651122046	-13.4394568808548	0.967472425550303	2100462	0.8705	0.0579659353753417	0.0943505854676917	0.334838084478651	FALSE	TRUE	LUM-1
XCX-11_53	4513	21941	.	0.0406089057016544	XCX-11	XCX	7	5	5-8	2	2	-0.904407692586401	25.3319271576919	0.990586072698076	4660852	0.9145	0.0403880150491818	0.0438967667210755	0.349585789898761	FALSE	TRUE	LUM-2
XCX-11_54	3580	16176	.	0.0364737883283877	XCX-11	XCX	7	6	5-8	0	0	4.8078621301302	-7.34634103094852	0.984776667520711	1956945	0.901	0.0364017769002961	0.0776759235462791	0.346278579867381	FALSE	TRUE	LUM-1
XCX-11_55	3131	10674	.	0.0671725688589095	XCX-11	XCX	7	7	5-8	6	6	1.14097987886114	13.9780421902178	0.972341545465087	1707671	0.8881	0.0667473468627816	0.098468831046887	0.330165415502621	FALSE	TRUE	LUM-Ms
XCX-11_56	4410	21528	.	0.0469156447417317	XCX-11	XCX	7	8	5-8	1	1	1.79228897994607	9.0178042723966	0.985269385768275	2715970	0.9028	0.0466469610197672	0.0394333757063925	0.360447437947055	FALSE	TRUE	LUM-0
XCX-11_57	3792	24834	.	0.033784327937505	XCX-11	XCX	8	1	1-4	0	0	-3.7944204120733	-6.23636679060955	0.961057824833179	1408135	0.8827	0.0336366916569779	0.077615146455159	0.347635566333578	FALSE	TRUE	LUM-1
XCX-11_58	5794	83484	.	0.0613650519860093	XCX-11	XCX	8	2	1-4	8	8	23.5602612499609	1.08946210258232	0.979354753642401	4066926	0.8896	0.0611125028331484	0.0318855737516327	0.359150143414975	FALSE	TRUE	Epi-R
XCX-11_59	3934	25272	.	0.0549224438113327	XCX-11	XCX	8	3	1-4	3	3	-26.3256084897709	-7.8752528622093	0.984622316019112	1612161	0.9117	0.0547599321418708	0.0829206676807409	0.347478371056469	FALSE	TRUE	T
XCX-11_62	3391	18679	.	0.0328711387119225	XCX-11	XCX	8	6	5-8	0	0	-8.62773760161295	-0.242929780140886	0.970451195862961	1680696	0.8902	0.0325401452117229	0.106665972490372	0.341379800885075	FALSE	TRUE	LUM-1
XCX-11_63	3898	31070	.	0.0505954296749276	XCX-11	XCX	8	7	5-8	1	1	6.47040663935328	-15.7923795998694	0.986800021314975	2117791	0.9023	0.0505287518883996	0.071910767773466	0.353730985318161	FALSE	TRUE	LUM-0
XCX-11_64	4401	30342	.	0.0228066706215806	XCX-11	XCX	8	8	5-8	0	0	-2.29292082782442	1.69444197397859	0.981408044876422	1634193	0.9013	0.0227661534412423	0.0531679811374208	0.369798685583132	FALSE	TRUE	LUM-1
XCX-11_66	3480	14937	.	0.0524201646917052	XCX-11	XCX	9	2	1-4	0	0	-0.268017082548479	-3.92397415077523	0.964450961190584	2086456	0.882	0.0522976222281592	0.0718883012847333	0.341654419485972	FALSE	TRUE	LUM-1
XCX-11_67	4518	17750	.	0.0344788732394366	XCX-11	XCX	9	3	1-4	0	0	2.39407300202593	-7.80970300609355	0.982263987045527	2331916	0.9041	0.0342626805508902	0.0526740712844931	0.358063232061313	FALSE	TRUE	LUM-1
XCX-11_69	5333	24980	.	0.0310248198558847	XCX-11	XCX	9	5	5-8	1	1	1.12086339858512	10.0698124405176	0.981484667627212	3593303	0.8983	0.0308617394074546	0.0322169592473107	0.36845144849248	FALSE	TRUE	LUM-0
XCX-11_71	3794	16554	.	0.0259755950223511	XCX-11	XCX	9	7	5-8	1	1	6.25072735962644	1.47585634291925	0.984639913134149	2209468	0.9072	0.0259145422768637	0.058689380199126	0.357325184381757	FALSE	TRUE	LUM-0
XCX-11_73	3351	14362	.	0.0470686533908926	XCX-11	XCX	10	1	1-4	3	3	-23.6387794421416	-12.9539025826712	0.971306624337295	1937417	0.8799	0.0469542265749809	0.0742343708173942	0.324959311230374	FALSE	TRUE	T
XCX-11_75	4208	23438	.	0.0403191398583497	XCX-11	XCX	10	3	1-4	11	11	17.7769365975331	27.0765073280676	0.987788198748845	1882186	0.9086	0.0401393195429639	0.0377395551565611	0.342911915465037	FALSE	TRUE	PECAM1
XCX-11_78	2367	5898	.	0.0491692099016616	XCX-11	XCX	10	6	5-8	11	11	17.3844513319776	26.5275382903141	0.931255495762938	743252	0.8689	0.0486495554437175	0.10128180722127	0.290295275190399	FALSE	TRUE	PECAM1
XCX-11_79	2594	9358	.	0.00908313742252618	XCX-11	XCX	10	7	5-8	0	0	6.25811356475407	-7.95350222422127	0.97569559743059	1313342	0.8902	0.00905700586041556	0.117819856620908	0.317356372578858	FALSE	TRUE	LUM-1
XCX-11_80	4237	17896	.	0.0356504246759052	XCX-11	XCX	10	8	5-8	1	1	1.52549953771065	7.25513518004072	0.978432125334169	1603819	0.8975	0.0355570417432982	0.0423825626860722	0.365544529402868	FALSE	TRUE	LUM-0
XCX-11_83	3827	21393	.	0.0465572850932548	XCX-11	XCX	11	3	1-4	3	3	-25.5506390382099	-8.27150146212856	0.978128685463918	1386102	0.9023	0.046375192065931	0.0645179355075194	0.329682651268365	FALSE	TRUE	T
XCX-11_85	3736	31341	.	0.0424364251300214	XCX-11	XCX	11	5	5-8	0	0	-7.53039685546003	-8.91985095117427	0.984977465393714	1513243	0.8973	0.0423715314282073	0.0477404277338549	0.349162875463653	FALSE	TRUE	LUM-1
XCX-11_86	4185	27683	.	0.0270563161507062	XCX-11	XCX	11	6	5-8	2	2	-3.95636601048883	24.0190811712272	0.978459861085324	2007167	0.8997	0.0269705808217205	0.0618445559411848	0.352462338734276	FALSE	TRUE	LUM-2
XCX-11_91	2668	8238	.	0.049283806749211	XCX-11	XCX	12	3	1-4	0	0	-1.76323052372551	-10.006852448075	0.973485616088581	561151	0.8821	0.0490990446245011	0.104311552812719	0.326089076926758	FALSE	TRUE	LUM-1
XCX-11_93	2919	11013	.	0.051757014437483	XCX-11	XCX	12	5	5-8	3	3	-23.2599186918185	-17.3258251424555	0.984459841038589	1010679	0.8838	0.051588379038827	0.0836492942471998	0.318275429650134	FALSE	TRUE	T
XCX-11_95	4377	20867	.	0.0324914937461063	XCX-11	XCX	12	7	5-8	1	1	7.16954597101562	0.136632534219898	0.990614024330693	1559012	0.8998	0.0324541668661146	0.0531048629384829	0.366349673507481	FALSE	TRUE	LUM-0
XCX-11_96	4583	26709	.	0.0521172638436482	XCX-11	XCX	12	8	5-8	9	9	-41.3965619257056	3.39194783708108	0.98772715184824	1530371	0.8838	0.0518686887506055	0.0324739542839372	0.336291498478145	FALSE	TRUE	Neutrophil
XCX-12_03	2018	5185	.	0.0910318225650916	XCX-12	XCX	1	3	1-4	4	4	0.589196393771443	-33.6143959541406	0.950044698819851	870513	0.871	0.0900935292994846	0.187639292261427	0.284413033541692	FALSE	TRUE	Ms-A
XCX-12_09	3513	13181	.	0.0363401866322737	XCX-12	XCX	2	1	1-4	10	10	-4.42357136687718	33.0236189135553	0.969620896125501	2344288	0.8809	0.0362028569269141	0.0845873193790304	0.341988508191626	FALSE	TRUE	PDGFRA
XCX-12_18	4984	15275	.	0.0964975450081833	XCX-12	XCX	3	2	1-4	0	0	1.71935768709114	-4.30714864780377	0.907214367195005	367451	0.8544	0.093658660566781	0.0144575653901335	0.34489916816622	FALSE	TRUE	LUM-1
XCX-12_19	3821	14915	.	0.0322494133422729	XCX-12	XCX	3	3	1-4	1	1	9.14458837303739	0.915250491125182	0.984450262668303	1996754	0.9052	0.0321545557858146	0.06619090158728	0.355632441760997	FALSE	TRUE	LUM-0
XCX-12_21	1852	5680	.	0.0794014084507042	XCX-12	XCX	3	5	5-8	0	0	7.26310379347057	-7.16638577099617	0.94872884881387	845858	0.8538	0.0790119131044149	0.181664473578495	0.287036345196758	FALSE	TRUE	LUM-1
XCX-12_22	1038	3119	.	0.123116383456236	XCX-12	XCX	3	6	5-8	0	0	-9.46510293784025	10.1600485700176	0.907938564914807	726790	0.8458	0.122215149586251	0.353872682763049	0.245670786658567	FALSE	TRUE	LUM-1
XCX-12_33	5836	50515	.	0.0791448084727309	XCX-12	XCX	5	1	1-4	8	8	23.6729159598569	4.03448818902764	0.984504728417034	4924350	0.9016	0.0780767878764207	0.0306355369157299	0.331764127057588	FALSE	TRUE	Epi-R
XCX-12_38	2210	10164	.	0.0467335694608422	XCX-12	XCX	5	6	5-8	0	0	6.98024943550623	-7.49964121897254	0.938715793201871	1060768	0.8851	0.0465823281357262	0.133006473382552	0.299770529316186	FALSE	TRUE	LUM-1
XCX-12_39	1464	4772	.	0.115465213746857	XCX-12	XCX	5	7	5-8	0	0	-9.46130581937594	10.1585831868509	0.937521034120177	631057	0.861	0.114457831325301	0.273806381218873	0.258116789805161	FALSE	TRUE	LUM-1
XCX-12_41	3111	18886	.	0.0270570793180133	XCX-12	XCX	6	1	1-4	0	0	0.122191424519799	-9.73254087169557	0.961936299130794	2030212	0.8686	0.0268749342589671	0.158993318633221	0.327753239381802	FALSE	TRUE	LUM-1
XCX-12_47	2403	17356	.	0.103076745793962	XCX-12	XCX	6	7	5-8	2	2	-7.3321124167877	31.0061890294369	0.979385692964118	2423284	0.8877	0.102656796924313	0.139815729446488	0.299975397720853	FALSE	TRUE	LUM-2
XCX-12_49	2468	9932	.	0.0584977849375755	XCX-12	XCX	7	1	1-4	9	9	-40.0735549915953	3.43484970894029	0.951724722987919	1882354	0.8697	0.05802456806152	0.13575049271874	0.285820999954144	FALSE	TRUE	Neutrophil
XCX-12_50	2740	12680	.	0.0566246056782334	XCX-12	XCX	7	2	1-4	1	1	-0.880575006768403	-0.37666069828514	0.949331230207717	2088031	0.8706	0.0564421036082069	0.138351124483483	0.321628781765003	FALSE	TRUE	LUM-0
XCX-12_55	2399	11617	.	0.116553327020745	XCX-12	XCX	7	7	5-8	10	10	-7.15872034374777	33.7465710778887	0.983097221251899	2189293	0.8843	0.116083676268861	0.159143758035266	0.295964672357967	FALSE	TRUE	PDGFRA
XCX-12_64	1381	10456	.	0.0350994644223412	XCX-12	XCX	8	8	5-8	3	3	-26.9178949730042	-16.6633613707984	0.948219527432371	701318	0.8424	0.0349756980844372	0.217061108780016	0.253703436373329	FALSE	TRUE	T
XCX-12_65	3937	17979	.	0.0468324155959731	XCX-12	XCX	9	1	1-4	10	10	-6.14718612090818	37.8434860597267	0.964906760292803	2876178	0.889	0.0466818207018906	0.0688968257078678	0.344499006001363	FALSE	TRUE	PDGFRA
XCX-12_71	2818	11349	.	0.0512820512820513	XCX-12	XCX	9	7	5-8	0	0	-2.7520022490055	-6.45146181591801	0.978397757278773	3111985	0.8849	0.0508296943231441	0.133320553106012	0.307912018850599	FALSE	TRUE	LUM-1
XCX-12_72	3113	11260	.	0.0488454706927176	XCX-12	XCX	9	8	5-8	2	2	-7.50602372250705	23.871619543755	0.977874413697208	4194404	0.8869	0.0479386385426654	0.117572218069357	0.299687712804813	FALSE	TRUE	LUM-2
XCX-12_73	3362	15312	.	0.0790882967607106	XCX-12	XCX	10	1	1-4	10	10	-6.11237505954506	36.2600971984594	0.964645643321843	2456493	0.8858	0.0787949769015551	0.0857370361573938	0.324785097503924	FALSE	TRUE	PDGFRA
XCX-12_74	3764	19533	.	0.0320483284697691	XCX-12	XCX	10	2	1-4	1	1	-0.873483432537424	-0.117938755103522	0.956098602236023	2986665	0.8916	0.0319371460639763	0.0767589042926781	0.346161102345199	FALSE	TRUE	LUM-0
XCX-12_81	1909	11269	.	0.0417960777353802	XCX-12	XCX	11	1	1-4	0	0	7.00026813781421	-7.85448433429057	0.927041524551348	794063	0.8415	0.0414175167077031	0.18663836308572	0.293301485463695	FALSE	TRUE	LUM-1
XCX-12_82	3275	34648	.	0.0575502193488802	XCX-12	XCX	11	2	1-4	6	6	-4.31403017487624	13.9904424402424	0.96098632172355	2671541	0.883	0.0573103785244158	0.0937126206192543	0.328942112718283	FALSE	TRUE	LUM-Ms
XCX-12_83	4389	37701	.	0.0230763109731837	XCX-12	XCX	11	3	1-4	0	0	-0.139201787511293	-13.0962381212136	0.978908682699573	2046730	0.9116	0.0230079602253193	0.0485953985187759	0.359192820603522	FALSE	TRUE	LUM-1
XCX-12_86	4080	42196	.	0.0203099819888141	XCX-12	XCX	11	6	5-8	0	0	2.89934020440681	-9.75415567634558	0.981028872174112	3071514	0.902	0.0202672342438217	0.0557633519151232	0.347871750278243	FALSE	TRUE	LUM-1
XCX-12_91	3866	15186	.	0.0461609377057816	XCX-12	XCX	12	3	1-4	10	10	-3.88350521888139	37.7096235288507	0.981144422070384	1208677	0.8965	0.0460396689872586	0.0645950929433746	0.35030902599274	FALSE	TRUE	PDGFRA
XCX-12_93	2865	16057	.	0.0507566793298873	XCX-12	XCX	12	5	5-8	3	3	-25.6316165465352	-15.4646064669466	0.983112823050576	1646250	0.8863	0.0506305522768218	0.0576631145798508	0.313589931825467	FALSE	TRUE	T
XCX-12_95	3011	12775	.	0.0524461839530333	XCX-12	XCX	12	7	5-8	0	0	-1.90644432420151	-9.16004001194706	0.982685655654123	1445034	0.891	0.0522417153996101	0.0745903993688092	0.333913600773222	FALSE	TRUE	LUM-1
XCX-12_96	3475	16741	.	0.0597933217848396	XCX-12	XCX	12	8	5-8	1	1	9.16752393601544	1.44270120182608	0.979440000813818	1249843	0.8715	0.0596650175835966	0.0729608299690921	0.346212478045601	FALSE	TRUE	LUM-0
XCZ-1_05	3642	14038	.	0.0911810799259154	XCZ-1	XCZ	1	5	5-8	11	11	18.2072716616283	24.1796005539215	0.986666994481221	3502314	0.8985	0.0907672670543185	0.046124624880934	0.316252223645553	FALSE	TRUE	PECAM1
XCZ-1_07	5260	25887	.	0.037316027349635	XCZ-1	XCZ	1	7	5-8	10	10	-4.99747826987089	37.4208244235018	0.991656551700876	6707458	0.9012	0.0371409896574263	0.047961856682347	0.356307123358219	FALSE	TRUE	PDGFRA
XCZ-1_14	3206	13420	.	0.081371087928465	XCZ-1	XCZ	2	6	5-8	14	14	-18.7327450092926	-25.0631749860035	0.968693315035422	2728096	0.8903	0.080930853034907	0.123898785243847	0.315495286733224	FALSE	TRUE	T
XCZ-1_19	3133	10845	.	0.0786537574919318	XCZ-1	XCZ	3	3	1-4	0	0	-4.15211394674208	-10.6713118019322	0.980650742381947	1505760	0.8817	0.0784656425351854	0.0761899037762444	0.3302179888867	FALSE	TRUE	LUM-1
XCZ-1_21	4626	21256	.	0.0613003387278886	XCZ-1	XCZ	3	5	5-8	11	11	18.2448571333548	26.2369546994125	0.985757917118919	3910001	0.8945	0.0611019929660023	0.0625280966198165	0.338444565113182	FALSE	TRUE	PECAM1
XCZ-1_22	3952	25011	.	0.0831234256926952	XCZ-1	XCZ	3	6	5-8	9	9	-41.811069208741	2.15203082463383	0.987303478054595	6069302	0.875	0.0826870301873285	0.0472713698426904	0.314724583816181	FALSE	TRUE	Neutrophil
XCZ-1_30	3406	15086	.	0.0703301073843298	XCZ-1	XCZ	4	6	5-8	0	0	-7.9720599264763	-1.3215659181732	0.976549598238586	2781531	0.8682	0.0701441227026312	0.0799709738776028	0.33289144227639	FALSE	TRUE	LUM-1
