cluster	gene	size	boundary	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TCR	tf	enrich_TF	enrich_miRNA	enrich_GO	enrich_KEGG	enrich_PPI
MD191	ARHGAP20	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	BTN3A3	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	SORCS1	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	AIF1L	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	GAP43	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	PDGFD	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	SEMA3B	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	SVEP1	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	PTPRZ1	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	FIBIN	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	TGFBI	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	OLFML2A	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	GALNT5	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	NPTX2	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	SNTB1	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	VEGFD	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	EML1	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	ADAM33	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	COPA	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD191	GOLGA3	35	6529:6563	0.971428571428571	0.0285714285714286	0	0	0	0.0285714285714286	FALSE	FALSE	FALSE	TRUE	FALSE
MD192	WRNIP1	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	ABHD5	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	CCNG2	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	ZC3HAV1	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	ASXL1	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	FAM46C	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	RP11-196G18.22	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	GEM	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	C11orf96	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	AKIRIN1	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	NUFIP2	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	GLUL	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	YWHAZ	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	INSIG1	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD192	NOLC1	15	6564:6578	0.933333333333333	0.0666666666666667	0	0	0	0	TRUE	FALSE	FALSE	FALSE	FALSE
MD193	SOBP	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	KPNA2	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	SNAI1	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	GNL3	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	GCC1	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	CRABP2	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	ARF4	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	UAP1	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	TUBA1B	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	TUBA1C	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	ATP1A1	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	C12orf65	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	RP11-196G18.24	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	DSTNP2	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	RP5-998N21.4	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	RP11-439A17.9	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	RP11-196G18.3	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	CCNH	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	UBALD2	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	ZFAND2A	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	CHORDC1	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	UBB	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	UBBP4	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	HSPA5	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	HSP90B1	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	NFKBIA	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	ARL4D	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	FZD8	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	ID4	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	ANKRD42	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	GADD45A	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	NR4A3	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	NR4A1	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	ID3	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	NR4A2	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	KLF10	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	NFIL3	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD193	KLHL15	38	6579:6616	0.842105263157895	0.105263157894737	0	0.0526315789473684	0	0.210526315789474	TRUE	FALSE	TRUE	TRUE	FALSE
MD194	ZFAS1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	PTP4A1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	MEX3C	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	GTF2B	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	HN1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	BPGM	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	OAT	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	POLR2A	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	IDI1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	POLG2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	SLC38A2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	DNAJB4	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	BZW1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	PNRC1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	TSC22D1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	RGS2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	HMGCS1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	SGK1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	SLC2A3	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	EGR2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	JUNB	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	SERTAD1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	JUND	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	HSPA1A	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	HSPA1B	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	CITED2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	TFRC	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	SPTY2D1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	CDKN2AIP	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	RSRP1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	UBE2S	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	CYCS	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	CKS2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	EFNB2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	ERRFI1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	FAM53C	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	PCF11	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	RBBP6	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	C6orf62	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	MORF4L2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	IVNS1ABP	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	MAT2A	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	FUS	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	IFRD1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	INTS6	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	NXF1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	SRSF5	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	MYC	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	RND3	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	TOB1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	LBH	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	HEXIM1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	EGR3	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	H3F3B	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	HSP90AB1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	TCP1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	PPP1R15B	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	BTG2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	CDKN1A	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	PPP1R10	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	DDIT3	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	DDX3X	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	SIRT1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	CTD-3252C9.4	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	ARL6IP1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	DUSP5	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	BTG1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	ID2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	GADD45B	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	SAT1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	PPP1R15A	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	CYR61	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	TUBA1A	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	ING1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	MYLIP	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	IER5	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	PLK2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	SRSF3	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	SNHG5	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	SRSF7	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	EIF4A2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	AMD1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	CALM1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	EIF1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	KLF4	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	DUSP1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	RHOB	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	UBC	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	EIF4A3	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	TUBB4B	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	ATF4	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	HERPUD1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	ADAMTS1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	ATF3	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	BRD2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	DDX5	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	HSPH1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	HSP90AA2P	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	HSP90AA1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	HSPA8	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	IER2	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	DNAJB1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	JUN	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	FOS	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	DNAJA1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	MCL1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	EGR1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	FOSB	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	NFKBIZ	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	SOCS3	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	ZFP36	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	HLA-E	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	TRA2B	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	CCNL1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
MD194	IRF1	120	6617:6736	0.966666666666667	0.025	0	0.00833333333333333	0	0.15	TRUE	TRUE	TRUE	TRUE	TRUE
